testNo ,repeatNo, agentNo, agentID, agentType,                   agentTypeNo, x,        y,       z,     yaw,    vel_x,   vel_y,   vel_z,   speed,   time,   sim_time, fps
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -329.122, 194.594, 7.429, 2.688, -4.705, 2.260, 0.000, 5.219, 21.200, 2420.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.842, 167.653, 7.431, -0.460, 0.520, -0.258, 0.000, 0.581, 21.300, 2420.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 21.300, 2420.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -329.587, 194.830, 7.429, 2.682, -4.618, 2.422, 0.000, 5.214, 21.300, 2420.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.833, 167.649, 7.431, -0.461, -0.001, 0.001, 0.000, 0.001, 21.400, 2420.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 21.400, 2420.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -330.049, 195.072, 7.429, 2.675, -4.605, 2.451, 0.000, 5.216, 21.400, 2420.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.649, 7.430, -0.461, -0.001, 0.001, 0.000, 0.001, 21.500, 2420.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 21.500, 2420.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -330.513, 195.309, 7.429, 2.674, -4.660, 2.344, 0.000, 5.217, 21.500, 2420.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.430, -0.461, -0.001, 0.000, 0.000, 0.001, 21.600, 2420.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 21.600, 2420.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -330.979, 195.544, 7.429, 2.674, -4.643, 2.380, 0.000, 5.217, 21.600, 2420.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.430, -0.461, -0.000, 0.000, 0.000, 0.000, 21.700, 2421.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 21.700, 2421.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -331.443, 195.783, 7.429, 2.671, -4.632, 2.403, 0.000, 5.218, 21.700, 2421.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, -0.000, 0.000, -0.000, 0.000, 21.800, 2421.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 21.800, 2421.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -331.907, 196.021, 7.429, 2.671, -4.664, 2.339, 0.000, 5.218, 21.800, 2421.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, -0.000, 0.000, -0.000, 0.000, 21.900, 2421.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 21.900, 2421.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -332.375, 196.253, 7.429, 2.674, -4.681, 2.307, 0.000, 5.219, 21.900, 2421.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.000, 2421.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.000, 2421.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -332.843, 196.483, 7.429, 2.678, -4.706, 2.256, 0.000, 5.218, 22.000, 2421.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.100, 2421.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.100, 2421.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -333.314, 196.709, 7.429, 2.683, -4.717, 2.232, -0.000, 5.219, 22.100, 2421.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.200, 2421.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.200, 2421.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -333.784, 196.936, 7.429, 2.686, -4.681, 2.305, 0.000, 5.218, 22.200, 2421.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.300, 2421.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.300, 2421.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -334.251, 197.168, 7.429, 2.683, -4.663, 2.343, 0.000, 5.219, 22.300, 2421.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.400, 2421.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.400, 2421.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -334.718, 197.401, 7.429, 2.683, -4.688, 2.292, 0.000, 5.218, 22.400, 2421.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.500, 2421.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.500, 2421.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -335.188, 197.629, 7.429, 2.685, -4.701, 2.265, 0.000, 5.219, 22.500, 2421.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.600, 2421.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.600, 2421.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -335.656, 197.858, 7.429, 2.685, -4.667, 2.333, 0.000, 5.218, 22.600, 2421.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.700, 2422.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.700, 2422.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -336.122, 198.092, 7.429, 2.682, -4.650, 2.368, 0.000, 5.218, 22.700, 2422.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.800, 2422.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.800, 2422.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -336.590, 198.324, 7.429, 2.682, -4.686, 2.295, -0.000, 5.218, 22.800, 2422.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 22.900, 2422.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 22.900, 2422.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -337.059, 198.553, 7.429, 2.684, -4.692, 2.285, -0.000, 5.219, 22.900, 2422.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.000, 2422.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.000, 2422.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -337.525, 198.787, 7.429, 2.681, -4.650, 2.367, -0.000, 5.218, 23.000, 2422.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.100, 2422.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.100, 2422.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -337.991, 199.023, 7.429, 2.678, -4.645, 2.380, -0.000, 5.219, 23.100, 2422.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.200, 2422.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.200, 2422.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -338.458, 199.256, 7.429, 2.679, -4.685, 2.298, -0.000, 5.218, 23.200, 2422.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.300, 2422.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.300, 2422.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -338.926, 199.485, 7.429, 2.681, -4.692, 2.286, -0.000, 5.219, 23.300, 2422.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.400, 2422.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.400, 2422.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -339.397, 199.711, 7.429, 2.686, -4.719, 2.228, -0.000, 5.219, 23.400, 2422.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.500, 2422.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.500, 2422.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -339.869, 199.934, 7.429, 2.690, -4.724, 2.219, -0.000, 5.219, 23.500, 2422.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.600, 2422.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.600, 2422.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -340.337, 200.164, 7.429, 2.688, -4.670, 2.327, -0.000, 5.218, 23.600, 2422.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.700, 2423.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.700, 2423.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -340.804, 200.397, 7.429, 2.685, -4.662, 2.344, -0.000, 5.219, 23.700, 2423.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.800, 2423.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.800, 2423.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -341.273, 200.626, 7.429, 2.686, -4.699, 2.270, -0.000, 5.218, 23.800, 2423.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 23.900, 2423.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 23.900, 2423.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -341.742, 200.855, 7.429, 2.686, -4.670, 2.327, -0.000, 5.218, 23.900, 2423.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.000, 2423.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.000, 2423.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -342.208, 201.089, 7.429, 2.683, -4.655, 2.358, -0.000, 5.218, 24.000, 2423.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.100, 2423.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.100, 2423.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -342.674, 201.324, 7.429, 2.680, -4.656, 2.358, -0.000, 5.219, 24.100, 2423.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.200, 2423.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.200, 2423.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -343.140, 201.559, 7.429, 2.678, -4.657, 2.357, -0.000, 5.220, 24.200, 2423.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.300, 2423.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.300, 2423.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -343.605, 201.796, 7.429, 2.676, -4.633, 2.403, -0.000, 5.219, 24.300, 2423.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.400, 2423.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.400, 2423.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -344.068, 202.036, 7.429, 2.671, -4.621, 2.427, -0.000, 5.219, 24.400, 2423.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.500, 2423.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.500, 2423.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -344.532, 202.276, 7.429, 2.670, -4.656, 2.355, -0.000, 5.218, 24.500, 2423.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.600, 2423.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.600, 2423.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -344.999, 202.510, 7.429, 2.673, -4.675, 2.318, -0.000, 5.218, 24.600, 2423.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.700, 2424.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.700, 2424.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -345.467, 202.740, 7.429, 2.676, -4.702, 2.261, -0.000, 5.218, 24.700, 2424.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.800, 2424.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.800, 2424.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -345.937, 202.966, 7.429, 2.682, -4.716, 2.235, -0.000, 5.219, 24.800, 2424.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 24.900, 2424.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 24.900, 2424.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -346.405, 203.197, 7.429, 2.682, -4.669, 2.330, -0.000, 5.218, 24.900, 2424.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.000, 2424.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.000, 2424.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -346.872, 203.430, 7.429, 2.680, -4.663, 2.344, -0.000, 5.219, 25.000, 2424.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.100, 2424.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.100, 2424.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -347.340, 203.660, 7.429, 2.683, -4.697, 2.273, -0.000, 5.218, 25.100, 2424.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.200, 2424.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.200, 2424.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -347.810, 203.888, 7.429, 2.685, -4.703, 2.263, -0.000, 5.219, 25.200, 2424.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.300, 2424.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.300, 2424.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -348.277, 204.120, 7.429, 2.683, -4.657, 2.354, -0.000, 5.218, 25.300, 2424.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.400, 2424.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.400, 2424.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -348.743, 204.355, 7.429, 2.680, -4.651, 2.368, -0.000, 5.219, 25.400, 2424.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.500, 2424.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.500, 2424.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -349.211, 204.587, 7.429, 2.681, -4.690, 2.288, -0.000, 5.218, 25.500, 2424.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.600, 2424.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.600, 2424.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -349.680, 204.815, 7.429, 2.684, -4.696, 2.277, -0.000, 5.219, 25.600, 2424.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.700, 2425.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.700, 2425.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -350.146, 205.049, 7.429, 2.681, -4.651, 2.366, 0.000, 5.218, 25.700, 2425.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.800, 2425.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.800, 2425.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -350.612, 205.285, 7.429, 2.678, -4.645, 2.380, 0.000, 5.219, 25.800, 2425.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 25.900, 2425.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 25.900, 2425.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -351.079, 205.517, 7.429, 2.679, -4.687, 2.294, 0.000, 5.218, 25.900, 2425.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 26.000, 2425.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 26.000, 2425.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -351.548, 205.745, 7.429, 2.683, -4.712, 2.243, 0.000, 5.218, 26.000, 2425.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 26.100, 2425.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 26.100, 2425.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -352.019, 205.970, 7.429, 2.688, -4.722, 2.222, 0.000, 5.219, 26.100, 2425.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 26.200, 2425.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 26.200, 2425.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -352.490, 206.195, 7.429, 2.689, -4.686, 2.295, 0.000, 5.218, 26.200, 2425.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 26.300, 2425.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 26.300, 2425.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -352.958, 206.426, 7.429, 2.687, -4.668, 2.333, 0.000, 5.218, 26.300, 2425.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 26.400, 2425.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 26.400, 2425.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -353.426, 206.658, 7.429, 2.686, -4.690, 2.287, 0.000, 5.218, 26.400, 2425.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -282.832, 167.648, 7.429, -0.461, 0.000, 0.000, 0.000, 0.000, 26.500, 2425.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 26.500, 2425.836, 0.000
