testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.300, 820.436, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -271.055, 165.604, 7.430, 2.681, -4.720, 2.298, -0.000, 5.250, 5.300, 820.436, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -354.793, 203.158, 7.430, -0.455, 4.709, -2.241, -0.000, 5.215, 5.400, 820.536, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.400, 820.536, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -271.525, 165.836, 7.430, 2.681, -4.669, 2.349, -0.000, 5.227, 5.400, 820.536, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -354.326, 202.927, 7.430, -0.457, 4.653, -2.340, -0.000, 5.209, 5.500, 820.636, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.500, 820.636, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -271.991, 166.072, 7.430, 2.678, -4.642, 2.376, -0.000, 5.215, 5.500, 820.636, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -353.861, 202.692, 7.429, -0.460, 4.645, -2.356, -0.000, 5.209, 5.600, 820.736, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.600, 820.736, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -272.456, 166.307, 7.430, 2.677, -4.667, 2.313, -0.000, 5.209, 5.600, 820.736, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -353.393, 202.462, 7.429, -0.459, 4.686, -2.276, -0.000, 5.209, 5.700, 820.836, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.700, 820.836, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -272.923, 166.536, 7.429, 2.680, -4.684, 2.278, -0.000, 5.208, 5.700, 820.836, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -352.926, 202.233, 7.429, -0.458, 4.661, -2.331, -0.000, 5.211, 5.800, 820.936, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.800, 820.936, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -273.391, 166.766, 7.429, 2.682, -4.679, 2.292, -0.000, 5.210, 5.800, 820.936, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -352.460, 201.998, 7.429, -0.461, 4.648, -2.363, -0.000, 5.214, 5.900, 821.036, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.900, 821.036, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -273.859, 166.995, 7.429, 2.683, -4.681, 2.294, -0.000, 5.213, 5.900, 821.036, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -351.995, 201.763, 7.429, -0.464, 4.652, -2.361, -0.000, 5.217, 6.000, 821.136, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.000, 821.136, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -274.324, 167.230, 7.429, 2.680, -4.640, 2.378, -0.000, 5.214, 6.000, 821.136, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -351.529, 201.527, 7.429, -0.465, 4.654, -2.360, -0.000, 5.219, 6.100, 821.236, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.100, 821.236, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -274.788, 167.468, 7.429, 2.676, -4.636, 2.392, -0.000, 5.217, 6.100, 821.236, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -351.063, 201.293, 7.429, -0.465, 4.684, -2.300, -0.000, 5.218, 6.200, 821.336, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.200, 821.336, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -275.255, 167.701, 7.429, 2.677, -4.681, 2.303, -0.000, 5.217, 6.200, 821.336, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -350.594, 201.065, 7.429, -0.461, 4.700, -2.270, -0.000, 5.219, 6.300, 821.436, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.300, 821.436, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -275.723, 167.931, 7.429, 2.680, -4.689, 2.290, -0.000, 5.219, 6.300, 821.436, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -350.127, 200.832, 7.429, -0.462, 4.658, -2.353, -0.000, 5.219, 6.400, 821.536, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.400, 821.536, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -276.189, 168.166, 7.429, 2.678, -4.646, 2.376, -0.000, 5.218, 6.400, 821.536, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -349.661, 200.596, 7.429, -0.464, 4.653, -2.365, -0.000, 5.219, 6.500, 821.636, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.500, 821.636, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -276.654, 168.403, 7.429, 2.675, -4.640, 2.389, -0.000, 5.219, 6.500, 821.636, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -349.193, 200.365, 7.429, -0.462, 4.690, -2.289, -0.000, 5.219, 6.600, 821.736, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.600, 821.736, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -277.121, 168.636, 7.429, 2.677, -4.685, 2.298, -0.000, 5.218, 6.600, 821.736, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -348.724, 200.136, 7.429, -0.459, 4.696, -2.278, -0.000, 5.219, 6.700, 821.836, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.700, 821.836, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -277.589, 168.867, 7.429, 2.678, -4.661, 2.347, -0.000, 5.218, 6.700, 821.836, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -348.254, 199.911, 7.429, -0.455, 4.721, -2.224, -0.000, 5.219, 6.800, 821.936, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.800, 821.936, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -278.054, 169.104, 7.429, 2.676, -4.647, 2.375, -0.000, 5.219, 6.800, 821.936, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -347.782, 199.688, 7.429, -0.451, 4.726, -2.215, -0.000, 5.219, 6.900, 822.036, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.900, 822.036, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -278.520, 169.339, 7.429, 2.676, -4.675, 2.317, -0.000, 5.218, 6.900, 822.036, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -347.313, 199.459, 7.429, -0.453, 4.673, -2.322, -0.000, 5.218, 7.000, 822.136, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.000, 822.136, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -278.988, 169.569, 7.429, 2.679, -4.690, 2.288, -0.000, 5.219, 7.000, 822.136, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -346.846, 199.226, 7.429, -0.456, 4.665, -2.339, -0.000, 5.219, 7.100, 822.236, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.100, 822.236, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -279.457, 169.797, 7.429, 2.682, -4.712, 2.242, -0.000, 5.218, 7.100, 822.236, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -346.379, 198.993, 7.429, -0.458, 4.665, -2.341, -0.000, 5.219, 7.200, 822.336, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.200, 822.336, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -279.929, 170.022, 7.429, 2.687, -4.723, 2.220, -0.000, 5.219, 7.200, 822.336, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -345.913, 198.758, 7.429, -0.461, 4.639, -2.390, -0.000, 5.219, 7.300, 822.436, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.300, 822.436, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -280.399, 170.247, 7.429, 2.689, -4.685, 2.297, -0.000, 5.218, 7.300, 822.436, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -345.449, 198.519, 7.429, -0.466, 4.627, -2.414, -0.000, 5.219, 7.400, 822.536, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.400, 822.536, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -280.867, 170.479, 7.429, 2.686, -4.665, 2.337, -0.000, 5.218, 7.400, 822.536, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -344.985, 198.280, 7.429, -0.468, 4.660, -2.349, 0.000, 5.218, 7.500, 822.636, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.500, 822.636, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -281.334, 170.711, 7.429, 2.685, -4.690, 2.288, 0.000, 5.218, 7.500, 822.636, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -344.518, 198.047, 7.429, -0.466, 4.677, -2.315, 0.000, 5.219, 7.600, 822.736, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.600, 822.736, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -281.804, 170.938, 7.429, 2.687, -4.703, 2.262, 0.000, 5.219, 7.600, 822.736, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -344.049, 197.820, 7.429, -0.460, 4.756, -2.112, 0.000, 5.204, 7.700, 822.836, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.700, 822.836, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -282.271, 171.170, 7.429, 2.685, -4.660, 2.348, 0.000, 5.218, 7.700, 822.836, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -343.568, 197.633, 7.430, -0.428, 4.909, -1.584, -0.000, 5.158, 7.800, 822.936, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.800, 822.936, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -282.737, 171.405, 7.429, 2.681, -4.654, 2.362, 0.000, 5.219, 7.800, 822.936, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -343.077, 197.492, 7.430, -0.379, 5.013, -1.077, -0.000, 5.127, 7.900, 823.036, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.900, 823.036, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -283.205, 171.636, 7.429, 2.683, -4.691, 2.287, 0.000, 5.218, 7.900, 823.036, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -342.577, 197.379, 7.430, -0.329, 5.083, -0.905, 0.000, 5.163, 8.000, 823.136, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.000, 823.136, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -283.675, 171.864, 7.429, 2.684, -4.696, 2.276, 0.000, 5.219, 8.000, 823.136, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -342.070, 197.292, 7.430, -0.278, 5.138, -0.600, 0.000, 5.173, 8.100, 823.236, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.100, 823.236, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -284.139, 172.102, 7.429, 2.679, -4.614, 2.430, 0.000, 5.215, 8.100, 823.236, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -341.558, 197.227, 7.430, -0.230, 5.179, -0.403, 0.000, 5.194, 8.200, 823.336, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.200, 823.336, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -284.601, 172.344, 7.429, 2.672, -4.602, 2.457, 0.000, 5.217, 8.200, 823.336, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -341.041, 197.179, 7.430, -0.186, 5.210, -0.285, 0.000, 5.218, 8.300, 823.436, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.300, 823.436, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -285.065, 172.582, 7.429, 2.672, -4.658, 2.349, 0.000, 5.217, 8.300, 823.436, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -340.521, 197.144, 7.429, -0.148, 5.227, -0.173, 0.000, 5.230, 8.400, 823.536, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.400, 823.536, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -285.531, 172.816, 7.429, 2.673, -4.667, 2.334, 0.000, 5.218, 8.400, 823.536, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -339.999, 197.120, 7.429, -0.115, 5.237, -0.101, 0.000, 5.238, 8.500, 823.636, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.500, 823.636, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -285.995, 173.054, 7.429, 2.671, -4.631, 2.404, 0.000, 5.218, 8.500, 823.636, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -339.476, 197.104, 7.429, -0.088, 5.240, -0.042, 0.000, 5.240, 8.600, 823.736, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.600, 823.736, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -286.459, 173.295, 7.429, 2.668, -4.626, 2.416, 0.000, 5.219, 8.600, 823.736, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -338.953, 197.095, 7.429, -0.066, 5.239, -0.008, 0.000, 5.239, 8.700, 823.836, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.700, 823.836, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -286.925, 173.529, 7.429, 2.671, -4.676, 2.315, 0.000, 5.218, 8.700, 823.836, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -338.429, 197.089, 7.429, -0.048, 5.235, 0.013, 0.000, 5.235, 8.800, 823.936, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.800, 823.936, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -287.393, 173.760, 7.429, 2.676, -4.705, 2.256, 0.000, 5.218, 8.800, 823.936, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -337.906, 197.087, 7.429, -0.035, 5.232, 0.023, 0.000, 5.232, 8.900, 824.036, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.900, 824.036, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -287.863, 173.985, 7.429, 2.682, -4.717, 2.232, 0.000, 5.219, 8.900, 824.036, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -337.383, 197.086, 7.429, -0.024, 5.228, 0.031, 0.000, 5.228, 9.000, 824.136, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.000, 824.136, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -288.333, 174.212, 7.429, 2.685, -4.682, 2.303, 0.000, 5.218, 9.000, 824.136, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -336.861, 197.086, 7.429, -0.016, 5.225, 0.031, 0.000, 5.225, 9.100, 824.236, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.100, 824.236, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -288.800, 174.445, 7.429, 2.683, -4.665, 2.340, 0.000, 5.219, 9.100, 824.236, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -336.339, 197.087, 7.429, -0.011, 5.222, 0.032, 0.000, 5.222, 9.200, 824.336, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.200, 824.336, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -289.268, 174.677, 7.429, 2.682, -4.689, 2.291, 0.000, 5.218, 9.200, 824.336, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -335.820, 197.063, 7.430, -0.025, 5.141, -0.549, -0.000, 5.170, 9.300, 824.436, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.300, 824.436, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -289.737, 174.905, 7.429, 2.685, -4.703, 2.262, 0.000, 5.219, 9.300, 824.436, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -335.308, 197.002, 7.430, -0.057, 5.115, -0.789, -0.000, 5.175, 9.400, 824.536, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.400, 824.536, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -290.206, 175.133, 7.429, 2.685, -4.668, 2.331, 0.000, 5.218, 9.400, 824.536, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -334.802, 196.909, 7.430, -0.099, 4.993, -1.248, -0.000, 5.147, 9.500, 824.636, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.500, 824.636, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -290.672, 175.368, 7.429, 2.682, -4.651, 2.366, 0.000, 5.218, 9.500, 824.636, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -334.305, 196.784, 7.430, -0.147, 4.887, -1.598, -0.000, 5.142, 9.600, 824.736, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.600, 824.736, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -291.139, 175.602, 7.429, 2.680, -4.679, 2.309, -0.000, 5.218, 9.600, 824.736, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -333.817, 196.626, 7.430, -0.200, 4.831, -1.839, 0.000, 5.169, 9.700, 824.836, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.700, 824.836, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -291.607, 175.832, 7.429, 2.683, -4.694, 2.279, 0.000, 5.219, 9.700, 824.836, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -333.331, 196.450, 7.430, -0.247, 4.810, -1.973, 0.000, 5.199, 9.800, 824.936, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.800, 824.936, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -292.074, 176.065, 7.429, 2.681, -4.654, 2.360, 0.000, 5.218, 9.800, 824.936, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -332.847, 196.261, 7.429, -0.287, 4.802, -2.055, 0.000, 5.223, 9.900, 825.036, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.900, 825.036, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -292.539, 176.301, 7.429, 2.678, -4.649, 2.372, -0.000, 5.219, 9.900, 825.036, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -332.365, 196.061, 7.429, -0.320, 4.769, -2.154, 0.000, 5.233, 10.000, 825.136, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.000, 825.136, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -293.007, 176.533, 7.429, 2.679, -4.687, 2.294, -0.000, 5.218, 10.000, 825.136, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -331.886, 195.851, 7.429, -0.350, 4.746, -2.217, 0.000, 5.238, 10.100, 825.236, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.100, 825.236, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -293.476, 176.762, 7.429, 2.682, -4.694, 2.282, 0.000, 5.219, 10.100, 825.236, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -331.408, 195.637, 7.429, -0.372, 4.749, -2.216, 0.000, 5.241, 10.200, 825.336, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.200, 825.336, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -293.940, 177.000, 7.429, 2.676, -4.612, 2.435, 0.000, 5.215, 10.200, 825.336, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -330.932, 195.420, 7.429, -0.390, 4.739, -2.230, 0.000, 5.238, 10.300, 825.436, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.300, 825.436, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -294.401, 177.243, 7.429, 2.670, -4.600, 2.461, -0.000, 5.217, 10.300, 825.436, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -330.455, 195.203, 7.429, -0.402, 4.746, -2.207, 0.000, 5.234, 10.400, 825.536, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.400, 825.536, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -294.865, 177.481, 7.429, 2.670, -4.656, 2.352, 0.000, 5.217, 10.400, 825.536, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -329.980, 194.985, 7.429, -0.411, 4.740, -2.210, 0.000, 5.230, 10.500, 825.636, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.500, 825.636, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -295.332, 177.716, 7.429, 2.672, -4.666, 2.336, -0.000, 5.218, 10.500, 825.636, 0.000
0, 0, 1, 33, vehicle.mercedes-benz.coupe, 3, -329.511, 194.756, 7.429, -0.425, 4.639, -2.389, 0.000, 5.218, 10.600, 825.736, 0.000
0, 0, 2, 34, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.600, 825.736, 0.000
0, 0, 3, 35, vehicle.mercedes-benz.coupe, 3, -295.800, 177.945, 7.429, 2.677, -4.703, 2.259, -0.000, 5.218, 10.600, 825.736, 0.000
