testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, 0.000, 0.004, 0.004, 1.100, 2166.886, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, -0.000, 0.000, 0.000, 1.200, 2166.986, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, -0.000, 0.001, 0.001, 1.200, 2166.986, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, 0.000, 0.002, 0.002, 1.200, 2166.986, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, -0.000, 0.000, 0.000, 1.300, 2167.086, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.300, 2167.086, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, 0.000, 0.000, 0.000, 1.300, 2167.086, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.400, 2167.186, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.400, 2167.186, 0.000
0, 0, 3, 41, vehicle.mercedes-benz.coupe, 3, -279.002, 169.401, 7.429, 2.705, -0.000, 0.000, 0.000, 0.000, 1.400, 2167.186, 0.000
0, 0, 1, 39, vehicle.mercedes-benz.coupe, 3, -368.198, 209.799, 7.429, -0.436, 0.000, -0.000, 0.000, 0.000, 1.500, 2167.286, 0.000
0, 0, 2, 40, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 1.500, 2167.286, 0.000
