testNo ,repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -355.264, 203.383, 7.430, -0.459, 4.714, -2.258, -0.000, 5.227, 5.300, 2404.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.300, 2404.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -254.774, 157.781, 7.430, 2.686, -4.696, 2.354, -0.000, 5.253, 5.300, 2404.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -354.793, 203.158, 7.430, -0.455, 4.709, -2.241, -0.000, 5.215, 5.400, 2404.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.400, 2404.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -255.243, 158.014, 7.430, 2.685, -4.698, 2.294, -0.000, 5.228, 5.400, 2404.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -354.326, 202.927, 7.430, -0.457, 4.653, -2.340, -0.000, 5.209, 5.500, 2404.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.500, 2404.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -255.713, 158.242, 7.430, 2.687, -4.700, 2.261, -0.000, 5.215, 5.500, 2404.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -353.861, 202.692, 7.429, -0.460, 4.645, -2.356, -0.000, 5.209, 5.600, 2404.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.600, 2404.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -256.179, 158.474, 7.430, 2.684, -4.651, 2.345, -0.000, 5.208, 5.600, 2404.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -353.393, 202.462, 7.429, -0.459, 4.686, -2.276, -0.000, 5.209, 5.700, 2405.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.700, 2405.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -256.644, 158.708, 7.429, 2.681, -4.644, 2.358, -0.000, 5.208, 5.700, 2405.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -352.926, 202.233, 7.429, -0.458, 4.661, -2.331, -0.000, 5.211, 5.800, 2405.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.800, 2405.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -257.111, 158.938, 7.429, 2.682, -4.682, 2.283, -0.000, 5.209, 5.800, 2405.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -352.460, 201.998, 7.429, -0.461, 4.648, -2.363, -0.000, 5.214, 5.900, 2405.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 5.900, 2405.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -257.580, 159.167, 7.429, 2.684, -4.690, 2.274, -0.000, 5.212, 5.900, 2405.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -351.995, 201.763, 7.429, -0.464, 4.652, -2.361, -0.000, 5.217, 6.000, 2405.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.000, 2405.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -258.046, 159.400, 7.429, 2.682, -4.649, 2.360, -0.000, 5.214, 6.000, 2405.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -351.529, 201.527, 7.429, -0.465, 4.654, -2.360, -0.000, 5.219, 6.100, 2405.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.100, 2405.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -258.511, 159.636, 7.429, 2.678, -4.644, 2.375, -0.000, 5.216, 6.100, 2405.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -351.063, 201.293, 7.429, -0.465, 4.684, -2.300, -0.000, 5.218, 6.200, 2405.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.200, 2405.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -258.978, 159.867, 7.429, 2.680, -4.686, 2.294, -0.000, 5.217, 6.200, 2405.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -350.594, 201.065, 7.429, -0.461, 4.700, -2.270, -0.000, 5.219, 6.300, 2405.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.300, 2405.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -259.447, 160.097, 7.429, 2.682, -4.693, 2.282, -0.000, 5.219, 6.300, 2405.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -350.127, 200.832, 7.429, -0.462, 4.658, -2.353, -0.000, 5.219, 6.400, 2405.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.400, 2405.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -259.918, 160.322, 7.429, 2.687, -4.721, 2.226, -0.000, 5.219, 6.400, 2405.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -349.661, 200.596, 7.429, -0.464, 4.653, -2.365, -0.000, 5.219, 6.500, 2405.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.500, 2405.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -260.390, 160.545, 7.429, 2.691, -4.726, 2.216, -0.000, 5.220, 6.500, 2405.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -349.193, 200.365, 7.429, -0.462, 4.690, -2.289, -0.000, 5.219, 6.600, 2405.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.600, 2405.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -260.856, 160.779, 7.429, 2.685, -4.631, 2.397, -0.000, 5.214, 6.600, 2405.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -348.724, 200.136, 7.429, -0.459, 4.696, -2.278, -0.000, 5.219, 6.700, 2406.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.700, 2406.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -261.320, 161.016, 7.429, 2.680, -4.653, 2.356, -0.000, 5.216, 6.700, 2406.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -348.254, 199.911, 7.429, -0.455, 4.721, -2.224, -0.000, 5.219, 6.800, 2406.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.800, 2406.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -261.787, 161.249, 7.429, 2.680, -4.670, 2.326, -0.000, 5.217, 6.800, 2406.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -347.782, 199.688, 7.429, -0.451, 4.726, -2.215, -0.000, 5.219, 6.900, 2406.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 6.900, 2406.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -262.253, 161.483, 7.429, 2.679, -4.645, 2.376, -0.000, 5.218, 6.900, 2406.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -347.313, 199.459, 7.429, -0.453, 4.673, -2.322, -0.000, 5.218, 7.000, 2406.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.000, 2406.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -262.717, 161.722, 7.429, 2.675, -4.633, 2.403, -0.000, 5.219, 7.000, 2406.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -346.846, 199.226, 7.429, -0.456, 4.665, -2.339, -0.000, 5.219, 7.100, 2406.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.100, 2406.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -263.182, 161.959, 7.429, 2.673, -4.665, 2.338, -0.000, 5.218, 7.100, 2406.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -346.379, 198.993, 7.429, -0.458, 4.665, -2.341, -0.000, 5.219, 7.200, 2406.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.200, 2406.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -263.649, 162.191, 7.429, 2.676, -4.682, 2.305, -0.000, 5.219, 7.200, 2406.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -345.913, 198.758, 7.429, -0.461, 4.639, -2.390, -0.000, 5.219, 7.300, 2406.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.300, 2406.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -264.117, 162.424, 7.429, 2.677, -4.654, 2.360, 0.000, 5.218, 7.300, 2406.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -345.449, 198.519, 7.429, -0.466, 4.627, -2.414, -0.000, 5.219, 7.400, 2406.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.400, 2406.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -264.581, 162.661, 7.429, 2.674, -4.640, 2.389, 0.000, 5.219, 7.400, 2406.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -344.985, 198.280, 7.429, -0.468, 4.660, -2.349, 0.000, 5.218, 7.500, 2406.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.500, 2406.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -265.046, 162.898, 7.429, 2.674, -4.671, 2.326, 0.000, 5.218, 7.500, 2406.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -344.518, 198.047, 7.429, -0.466, 4.677, -2.315, 0.000, 5.219, 7.600, 2406.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.600, 2406.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -265.514, 163.129, 7.429, 2.677, -4.688, 2.292, 0.000, 5.218, 7.600, 2406.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -344.049, 197.820, 7.429, -0.460, 4.756, -2.112, 0.000, 5.204, 7.700, 2407.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.700, 2407.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -265.984, 163.355, 7.429, 2.682, -4.717, 2.233, 0.000, 5.218, 7.700, 2407.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -343.568, 197.633, 7.430, -0.428, 4.909, -1.584, -0.000, 5.158, 7.800, 2407.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.800, 2407.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -266.456, 163.580, 7.429, 2.687, -4.722, 2.222, 0.000, 5.219, 7.800, 2407.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -343.077, 197.492, 7.430, -0.379, 5.013, -1.077, -0.000, 5.127, 7.900, 2407.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 7.900, 2407.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -266.924, 163.809, 7.429, 2.686, -4.672, 2.325, 0.000, 5.218, 7.900, 2407.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -342.577, 197.379, 7.430, -0.329, 5.083, -0.905, 0.000, 5.163, 8.000, 2407.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.000, 2407.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -267.391, 164.042, 7.429, 2.684, -4.665, 2.340, 0.000, 5.219, 8.000, 2407.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -342.070, 197.292, 7.430, -0.278, 5.138, -0.600, 0.000, 5.173, 8.100, 2407.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.100, 2407.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -267.860, 164.271, 7.429, 2.685, -4.699, 2.271, 0.000, 5.219, 8.100, 2407.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -341.558, 197.227, 7.430, -0.230, 5.179, -0.403, 0.000, 5.194, 8.200, 2407.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.200, 2407.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -268.330, 164.498, 7.429, 2.687, -4.704, 2.260, 0.000, 5.219, 8.200, 2407.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -341.041, 197.179, 7.430, -0.186, 5.210, -0.285, 0.000, 5.218, 8.300, 2407.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.300, 2407.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -268.797, 164.730, 7.429, 2.685, -4.657, 2.353, 0.000, 5.218, 8.300, 2407.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -340.521, 197.144, 7.429, -0.148, 5.227, -0.173, 0.000, 5.230, 8.400, 2407.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.400, 2407.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -269.263, 164.966, 7.429, 2.681, -4.650, 2.369, 0.000, 5.219, 8.400, 2407.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -339.999, 197.120, 7.429, -0.115, 5.237, -0.101, 0.000, 5.238, 8.500, 2407.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.500, 2407.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -269.731, 165.197, 7.429, 2.682, -4.690, 2.287, 0.000, 5.218, 8.500, 2407.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -339.476, 197.104, 7.429, -0.088, 5.240, -0.042, 0.000, 5.240, 8.600, 2407.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.600, 2407.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -270.200, 165.425, 7.429, 2.684, -4.697, 2.276, 0.000, 5.219, 8.600, 2407.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -338.953, 197.095, 7.429, -0.066, 5.239, -0.008, 0.000, 5.239, 8.700, 2408.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.700, 2408.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -270.667, 165.659, 7.429, 2.681, -4.651, 2.366, -0.000, 5.218, 8.700, 2408.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -338.429, 197.089, 7.429, -0.048, 5.235, 0.013, 0.000, 5.235, 8.800, 2408.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.800, 2408.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -271.132, 165.895, 7.429, 2.678, -4.644, 2.380, 0.000, 5.219, 8.800, 2408.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -337.906, 197.087, 7.429, -0.035, 5.232, 0.023, 0.000, 5.232, 8.900, 2408.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 8.900, 2408.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -271.599, 166.127, 7.429, 2.680, -4.687, 2.293, 0.000, 5.218, 8.900, 2408.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -337.383, 197.086, 7.429, -0.024, 5.228, 0.031, 0.000, 5.228, 9.000, 2408.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.000, 2408.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -272.069, 166.355, 7.429, 2.683, -4.712, 2.242, 0.000, 5.218, 9.000, 2408.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -336.861, 197.086, 7.429, -0.016, 5.225, 0.031, 0.000, 5.225, 9.100, 2408.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.100, 2408.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -272.540, 166.580, 7.429, 2.688, -4.723, 2.221, -0.000, 5.219, 9.100, 2408.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -336.339, 197.087, 7.429, -0.011, 5.222, 0.032, 0.000, 5.222, 9.200, 2408.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.200, 2408.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -273.010, 166.805, 7.429, 2.690, -4.686, 2.295, -0.000, 5.218, 9.200, 2408.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -335.820, 197.063, 7.430, -0.025, 5.141, -0.549, -0.000, 5.170, 9.300, 2408.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.300, 2408.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -273.478, 167.036, 7.429, 2.687, -4.667, 2.334, -0.000, 5.218, 9.300, 2408.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -335.308, 197.002, 7.430, -0.057, 5.115, -0.789, -0.000, 5.175, 9.400, 2408.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.400, 2408.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -273.946, 167.268, 7.429, 2.686, -4.690, 2.287, -0.000, 5.218, 9.400, 2408.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -334.802, 196.909, 7.430, -0.099, 4.993, -1.248, -0.000, 5.147, 9.500, 2408.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.500, 2408.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -274.415, 167.495, 7.429, 2.687, -4.703, 2.262, -0.000, 5.219, 9.500, 2408.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -334.305, 196.784, 7.430, -0.147, 4.887, -1.598, -0.000, 5.142, 9.600, 2408.936, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.600, 2408.936, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -274.884, 167.725, 7.429, 2.686, -4.640, 2.378, -0.000, 5.214, 9.600, 2408.936, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -333.817, 196.626, 7.430, -0.200, 4.831, -1.839, 0.000, 5.169, 9.700, 2409.036, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.700, 2409.036, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -275.347, 167.965, 7.429, 2.678, -4.608, 2.443, -0.000, 5.215, 9.700, 2409.036, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -333.331, 196.450, 7.430, -0.247, 4.810, -1.973, 0.000, 5.199, 9.800, 2409.136, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.800, 2409.136, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -275.811, 168.202, 7.429, 2.676, -4.656, 2.352, -0.000, 5.216, 9.800, 2409.136, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -332.847, 196.261, 7.429, -0.287, 4.802, -2.055, 0.000, 5.223, 9.900, 2409.236, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 9.900, 2409.236, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -276.277, 168.436, 7.429, 2.676, -4.664, 2.340, -0.000, 5.218, 9.900, 2409.236, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -332.365, 196.061, 7.429, -0.320, 4.769, -2.154, 0.000, 5.233, 10.000, 2409.336, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.000, 2409.336, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -276.742, 168.674, 7.429, 2.673, -4.631, 2.405, -0.000, 5.218, 10.000, 2409.336, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -331.886, 195.851, 7.429, -0.350, 4.746, -2.217, 0.000, 5.238, 10.100, 2409.436, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.100, 2409.436, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -277.205, 168.915, 7.429, 2.670, -4.627, 2.415, -0.000, 5.219, 10.100, 2409.436, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -331.408, 195.637, 7.429, -0.372, 4.749, -2.216, 0.000, 5.241, 10.200, 2409.536, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.200, 2409.536, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -277.671, 169.150, 7.429, 2.672, -4.674, 2.321, -0.000, 5.218, 10.200, 2409.536, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -330.932, 195.420, 7.429, -0.390, 4.739, -2.230, 0.000, 5.238, 10.300, 2409.636, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.300, 2409.636, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -278.138, 169.382, 7.429, 2.675, -4.681, 2.307, -0.000, 5.219, 10.300, 2409.636, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -330.455, 195.203, 7.429, -0.402, 4.746, -2.207, 0.000, 5.234, 10.400, 2409.736, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.400, 2409.736, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -278.608, 169.609, 7.429, 2.680, -4.712, 2.242, -0.000, 5.219, 10.400, 2409.736, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -329.980, 194.985, 7.429, -0.411, 4.740, -2.210, 0.000, 5.230, 10.500, 2409.836, 0.000
0, 0, 2, 43, vehicle.mercedes-benz.coupe, 3, -328.398, 190.299, 7.429, -0.436, 0.000, 0.000, 0.000, 0.000, 10.500, 2409.836, 0.000
0, 0, 3, 44, vehicle.mercedes-benz.coupe, 3, -279.079, 169.834, 7.429, 2.685, -4.719, 2.231, -0.000, 5.219, 10.500, 2409.836, 0.000
0, 0, 1, 42, vehicle.mercedes-benz.coupe, 3, -329.511, 194.756, 7.429, -0.425, 4.639, -2.389, 0.000, 5.218, 10.600, 2409.936, 0.000
