lanelet_id, bound, x, y
100, leftBound, -50.674168, 17.369072
100, leftBound, -51.127334, 17.585076
100, leftBound, -51.581667, 17.798614
100, leftBound, -52.037155, 18.009679
100, leftBound, -52.493782, 18.218266
100, leftBound, -52.951537, 18.424368
100, leftBound, -53.410405, 18.627979
100, leftBound, -53.870372, 18.829093
100, leftBound, -54.331426, 19.027704
100, leftBound, -54.793553, 19.223807
100, leftBound, -55.256739, 19.417395
100, leftBound, -55.720969, 19.608463
100, leftBound, -56.186232, 19.797005
100, leftBound, -56.652512, 19.983016
100, leftBound, -57.119797, 20.166489
100, leftBound, -57.588071, 20.347421
100, leftBound, -58.057322, 20.525805
100, leftBound, -58.527536, 20.701635
100, leftBound, -58.998698, 20.874908
100, leftBound, -59.470795, 21.045617
100, leftBound, -59.943813, 21.213758
100, leftBound, -60.417737, 21.379326
100, leftBound, -60.892555, 21.542315
100, leftBound, -61.368251, 21.702722
100, leftBound, -61.844913, 21.860235
100, leftBound, -62.322688, 22.014338
100, leftBound, -62.801556, 22.165012
100, leftBound, -63.281490, 22.312251
100, leftBound, -63.762468, 22.456047
100, leftBound, -64.244464, 22.596393
100, leftBound, -64.727453, 22.733281
100, leftBound, -65.211410, 22.866705
100, leftBound, -65.696312, 22.996657
100, leftBound, -66.182132, 23.123131
100, leftBound, -66.668846, 23.246120
100, leftBound, -67.156428, 23.365619
100, leftBound, -67.644855, 23.481620
100, leftBound, -68.134100, 23.594119
100, leftBound, -68.624139, 23.703109
100, leftBound, -69.114946, 23.808584
100, leftBound, -69.606496, 23.910540
100, leftBound, -70.098765, 24.008970
100, leftBound, -70.591726, 24.103871
100, leftBound, -71.085354, 24.195236
100, leftBound, -71.579625, 24.283062
100, leftBound, -72.074512, 24.367344
100, leftBound, -72.569991, 24.448077
100, leftBound, -73.066035, 24.525258
100, leftBound, -73.562620, 24.598882
100, leftBound, -74.059719, 24.668945
100, leftBound, -74.557308, 24.735445
100, leftBound, -75.055360, 24.798377
100, leftBound, -75.553851, 24.857739
100, leftBound, -76.052754, 24.913527
100, leftBound, -76.552045, 24.965738
100, leftBound, -77.051696, 25.014371
100, leftBound, -77.551683, 25.059421
100, leftBound, -78.051981, 25.100888
100, leftBound, -78.552562, 25.138768
100, leftBound, -79.053402, 25.173060
100, leftBound, -79.554475, 25.203763
100, leftBound, -80.055755, 25.230874
100, leftBound, -80.557217, 25.254392
100, leftBound, -81.058834, 25.274316
100, leftBound, -81.560581, 25.290645
100, leftBound, -82.062433, 25.303378
100, leftBound, -82.564362, 25.312515
100, leftBound, -83.066344, 25.318055
100, leftBound, -83.568353, 25.319997
100, leftBound, -84.070367, 25.320000
100, leftBound, -84.572381, 25.320000
100, leftBound, -85.074395, 25.320000
100, leftBound, -85.576408, 25.320000
100, leftBound, -86.078422, 25.320000
100, leftBound, -86.580436, 25.320000
100, leftBound, -87.082450, 25.320000
100, leftBound, -87.584464, 25.320000
100, leftBound, -88.086477, 25.320000
100, leftBound, -88.588491, 25.320000
100, leftBound, -89.090505, 25.320000
100, leftBound, -89.592519, 25.320000
100, leftBound, -90.094533, 25.320000
100, leftBound, -90.596547, 25.320000
100, leftBound, -91.098560, 25.320000
100, leftBound, -91.600574, 25.320000
100, leftBound, -92.102588, 25.320000
100, leftBound, -92.604602, 25.320000
100, leftBound, -93.106616, 25.320000
100, leftBound, -93.608629, 25.320000
100, leftBound, -94.110643, 25.320000
100, leftBound, -94.612657, 25.320000
100, leftBound, -95.114671, 25.320000
100, leftBound, -95.616685, 25.320003
100, leftBound, -96.118698, 25.320643
100, leftBound, -96.620709, 25.322399
100, leftBound, -97.122714, 25.325272
100, leftBound, -97.624712, 25.329262
100, leftBound, -98.126700, 25.334368
100, leftBound, -98.628675, 25.340591
100, leftBound, -99.130635, 25.347930
100, leftBound, -99.632577, 25.356385
100, leftBound, -100.13450, 25.365957
100, leftBound, -100.63640, 25.376646
100, leftBound, -101.13827, 25.388451
100, leftBound, -101.64012, 25.401372
100, leftBound, -102.14194, 25.415409
100, leftBound, -102.64372, 25.430562
100, leftBound, -103.14547, 25.446831
100, leftBound, -103.64719, 25.464217
100, leftBound, -104.14886, 25.482718
100, leftBound, -104.65049, 25.502335
100, leftBound, -105.15208, 25.523067
100, leftBound, -105.65361, 25.544915
100, leftBound, -106.15510, 25.567879
100, leftBound, -106.65654, 25.591958
100, leftBound, -107.15792, 25.617153
100, leftBound, -107.65924, 25.643462
100, leftBound, -108.16051, 25.670886
100, leftBound, -108.66171, 25.699426
100, leftBound, -109.16285, 25.729080
100, leftBound, -109.66392, 25.759848
100, leftBound, -110.16492, 25.791731
100, leftBound, -110.66584, 25.824728
100, leftBound, -111.16670, 25.858840
100, leftBound, -111.66747, 25.894065
100, leftBound, -112.16817, 25.930404
100, leftBound, -112.66878, 25.967856
100, leftBound, -113.16931, 26.006422
100, leftBound, -113.66976, 26.046102
100, leftBound, -114.17011, 26.086894
100, leftBound, -114.67037, 26.128799
100, leftBound, -115.17054, 26.171816
100, leftBound, -115.67061, 26.215946
100, leftBound, -116.17058, 26.261188
100, leftBound, -116.67045, 26.307542
100, leftBound, -117.17022, 26.355008
100, leftBound, -117.66987, 26.403585
100, leftBound, -118.16942, 26.453273
100, leftBound, -118.66886, 26.504073
100, leftBound, -119.16818, 26.555983
100, leftBound, -119.66739, 26.609003
100, leftBound, -120.16647, 26.663134
100, leftBound, -120.66544, 26.718375
100, leftBound, -121.16428, 26.774725
100, leftBound, -121.66299, 26.832185
100, leftBound, -122.16158, 26.890754
100, leftBound, -122.66003, 26.950432
100, leftBound, -123.15835, 27.011218
100, leftBound, -123.65654, 27.073113
100, leftBound, -124.15458, 27.136115
100, leftBound, -124.65249, 27.200225
100, leftBound, -125.15025, 27.265442
100, leftBound, -125.64786, 27.331767
100, leftBound, -126.14532, 27.399198
100, leftBound, -126.64264, 27.467735
100, leftBound, -127.13980, 27.537378
100, leftBound, -127.63680, 27.608127
100, leftBound, -128.13364, 27.679981
100, leftBound, -128.63033, 27.752940
100, leftBound, -129.12685, 27.827003
100, leftBound, -129.62320, 27.902171
100, leftBound, -130.11939, 27.978443
100, leftBound, -130.61540, 28.055818
100, leftBound, -131.11124, 28.134296
100, leftBound, -131.60691, 28.213876
100, leftBound, -132.10240, 28.294559
100, leftBound, -132.59770, 28.376344
100, leftBound, -133.09283, 28.459231
100, leftBound, -133.58777, 28.543218
100, leftBound, -134.08252, 28.628306
100, leftBound, -134.57708, 28.714494
100, leftBound, -135.07144, 28.801782
100, leftBound, -135.56562, 28.890170
100, leftBound, -136.05959, 28.979656
100, leftBound, -136.55336, 29.070241
100, leftBound, -137.04693, 29.161924
100, leftBound, -137.54030, 29.254704
100, leftBound, -138.03346, 29.348582
100, leftBound, -138.52640, 29.443556
100, leftBound, -139.01914, 29.539627
100, leftBound, -139.51166, 29.636793
100, leftBound, -140.00396, 29.735054
100, leftBound, -140.49605, 29.834410
100, leftBound, -140.98791, 29.934861
100, leftBound, -141.47954, 30.036405
100, leftBound, -141.97097, 30.138980
100, leftBound, -142.46234, 30.241794
100, leftBound, -142.95371, 30.344608
100, leftBound, -143.44509, 30.447423
100, leftBound, -143.93646, 30.550237
100, leftBound, -144.42783, 30.653052
100, leftBound, -144.91920, 30.755866
100, leftBound, -145.41058, 30.858680
100, leftBound, -145.90195, 30.961495
100, leftBound, -146.39332, 31.064309
100, leftBound, -146.88469, 31.167123
100, leftBound, -147.37607, 31.269938
100, leftBound, -147.86744, 31.372752
100, leftBound, -148.35881, 31.475566
100, leftBound, -148.85018, 31.578381
100, leftBound, -149.34156, 31.681195
100, leftBound, -149.83293, 31.784010
100, leftBound, -150.32430, 31.886824
100, leftBound, -150.81567, 31.989638
100, leftBound, -151.30705, 32.092453
100, leftBound, -151.79842, 32.195267
100, leftBound, -152.28979, 32.298081
100, leftBound, -152.78117, 32.400896
100, leftBound, -153.27254, 32.503710
100, leftBound, -153.76391, 32.606525
100, leftBound, -154.25528, 32.709339
100, leftBound, -154.74666, 32.812153
100, leftBound, -155.23803, 32.914968
100, leftBound, -155.72940, 33.017782
100, leftBound, -156.22077, 33.120596
100, leftBound, -156.71215, 33.223411
100, leftBound, -157.20352, 33.326225
100, leftBound, -157.69489, 33.429040
100, leftBound, -158.18626, 33.531854
100, leftBound, -158.67764, 33.634668
100, leftBound, -159.16901, 33.737483
100, leftBound, -159.66038, 33.840297
100, leftBound, -160.15176, 33.943111
100, leftBound, -160.64313, 34.045926
100, leftBound, -161.13450, 34.148740
100, leftBound, -161.62587, 34.251554
100, leftBound, -162.11725, 34.354369
100, leftBound, -162.60862, 34.457183
100, leftBound, -163.09999, 34.559998
100, leftBound, -163.59046, 34.657535
100, leftBound, -164.08278, 34.745284
100, leftBound, -164.57675, 34.823209
100, leftBound, -165.07217, 34.891279
100, leftBound, -165.56886, 34.949468
100, leftBound, -166.06660, 34.997752
100, leftBound, -166.56520, 35.036112
100, leftBound, -167.06447, 35.064533
100, leftBound, -167.56421, 35.083004
100, leftBound, -168.06421, 35.091517
100, leftBound, -168.56429, 35.090069
100, leftBound, -169.06423, 35.078660
100, leftBound, -169.56386, 35.057295
100, leftBound, -170.06295, 35.025983
100, leftBound, -170.56133, 34.984735
100, leftBound, -171.05878, 34.933569
100, leftBound, -171.55511, 34.872505
100, leftBound, -172.05013, 34.801566
100, leftBound, -172.54364, 34.720781
100, leftBound, -173.03545, 34.630183
100, leftBound, -173.52535, 34.529806
100, leftBound, -174.01315, 34.419691
100, leftBound, -174.49866, 34.299881
100, leftBound, -174.98169, 34.170425
100, leftBound, -175.46205, 34.031373
100, leftBound, -175.93954, 33.882780
100, leftBound, -176.41398, 33.724706
100, leftBound, -176.88517, 33.557213
100, leftBound, -177.35294, 33.380368
100, leftBound, -177.81708, 33.194241
100, leftBound, -178.27743, 32.998905
100, leftBound, -178.73380, 32.794439
100, leftBound, -179.18601, 32.580923
100, leftBound, -179.63387, 32.358442
100, leftBound, -180.07721, 32.127085
100, leftBound, -180.51585, 31.886943
100, leftBound, -180.94963, 31.638111
100, leftBound, -181.37836, 31.380688
100, leftBound, -181.80188, 31.114777
100, leftBound, -182.22002, 30.840482
100, leftBound, -182.63261, 30.557913
100, leftBound, -183.03949, 30.267182
100, leftBound, -183.44050, 29.968404
100, leftBound, -183.83548, 29.661698
100, leftBound, -184.22427, 29.347185
100, leftBound, -184.60672, 29.024990
100, leftBound, -184.98268, 28.695242
100, leftBound, -185.35199, 28.358070
100, leftBound, -185.71452, 28.013609
100, leftBound, -186.07011, 27.661995
100, leftBound, -186.41863, 27.303369
100, leftBound, -186.75993, 26.937871
100, leftBound, -187.09389, 26.565648
100, leftBound, -187.42037, 26.186846
100, leftBound, -187.73923, 25.801617
100, leftBound, -188.05036, 25.410112
100, leftBound, -188.35363, 25.012488
100, leftBound, -188.64892, 24.608902
100, leftBound, -188.93612, 24.199515
100, leftBound, -189.21510, 23.784488
100, leftBound, -189.48576, 23.363987
100, leftBound, -189.74799, 22.938178
100, leftBound, -190.00168, 22.507230
100, leftBound, -190.24674, 22.071315
100, leftBound, -190.48307, 21.630604
100, leftBound, -190.71058, 21.185274
100, leftBound, -190.92917, 20.735500
100, leftBound, -191.13875, 20.281462
100, leftBound, -191.33926, 19.823339
100, leftBound, -191.53059, 19.361313
100, leftBound, -191.71269, 18.895568
100, leftBound, -191.88547, 18.426288
100, leftBound, -192.04890, 17.953668
100, leftBound, -192.20827, 17.479657
100, leftBound, -192.36764, 17.005646
100, leftBound, -192.52702, 16.531635
100, leftBound, -192.68639, 16.057625
100, leftBound, -192.84576, 15.583614
100, leftBound, -193.00513, 15.109603
100, leftBound, -193.16451, 14.635592
100, leftBound, -193.32388, 14.161581
100, leftBound, -193.48325, 13.687570
100, leftBound, -193.64262, 13.213559
100, leftBound, -193.80199, 12.739549
100, leftBound, -193.96137, 12.265538
100, leftBound, -194.12074, 11.791527
100, leftBound, -194.28011, 11.317516
100, leftBound, -194.43948, 10.843505
100, leftBound, -194.59886, 10.369494
100, leftBound, -194.75823, 9.8954834
100, leftBound, -194.91760, 9.4214726
100, leftBound, -195.07697, 8.9474617
100, leftBound, -195.23635, 8.4734509
100, leftBound, -195.39572, 7.9994400
100, leftBound, -195.55509, 7.5254291
100, leftBound, -195.71446, 7.0514183
100, leftBound, -195.87384, 6.5774074
100, leftBound, -196.03321, 6.1033966
100, leftBound, -196.19258, 5.6293857
100, leftBound, -196.35195, 5.1553748
100, leftBound, -196.51133, 4.6813640
100, leftBound, -196.67070, 4.2073531
100, leftBound, -196.83007, 3.7333423
100, leftBound, -196.98944, 3.2593314
100, leftBound, -197.14881, 2.7853205
100, leftBound, -197.30819, 2.3113097
100, leftBound, -197.46756, 1.8372988
100, leftBound, -197.62693, 1.3632880
100, leftBound, -197.78630, 0.88927710
100, leftBound, -197.94568, 0.41526624
100, leftBound, -198.10505, -0.058744623
100, leftBound, -198.26442, -0.53275548
100, leftBound, -198.42379, -1.0067663
100, leftBound, -198.58317, -1.4807772
100, leftBound, -198.74254, -1.9547881
100, leftBound, -198.90191, -2.4287989
100, leftBound, -199.06128, -2.9028098
100, leftBound, -199.22066, -3.3768206
100, leftBound, -199.38003, -3.8508315
100, leftBound, -199.53940, -4.3248424
100, leftBound, -199.69877, -4.7988532
100, leftBound, -199.85815, -5.2728641
100, leftBound, -200.01752, -5.7468749
100, leftBound, -200.17689, -6.2208858
100, leftBound, -200.33626, -6.6948967
100, leftBound, -200.49564, -7.1689075
100, leftBound, -200.65501, -7.6429184
100, leftBound, -200.81438, -8.1169292
100, leftBound, -200.97375, -8.5909401
100, leftBound, -201.13312, -9.0649510
100, leftBound, -201.29250, -9.5389618
100, leftBound, -201.45187, -10.012973
100, leftBound, -201.61124, -10.486984
100, leftBound, -201.77061, -10.960994
100, leftBound, -201.92999, -11.435005
100, leftBound, -202.08936, -11.909016
100, leftBound, -202.24873, -12.383027
100, leftBound, -202.40810, -12.857038
100, leftBound, -202.56748, -13.331049
100, leftBound, -202.72685, -13.805060
100, leftBound, -202.88622, -14.279070
100, leftBound, -203.04559, -14.753081
100, leftBound, -203.20497, -15.227092
100, leftBound, -203.36434, -15.701103
100, leftBound, -203.52371, -16.175114
100, leftBound, -203.68308, -16.649125
100, leftBound, -203.84246, -17.123136
100, leftBound, -204.00183, -17.597146
100, leftBound, -204.16120, -18.071157
100, leftBound, -204.32057, -18.545168
100, leftBound, -204.47995, -19.019179
100, leftBound, -204.63932, -19.493190
100, leftBound, -204.79869, -19.967201
100, leftBound, -204.95806, -20.441212
100, leftBound, -205.11743, -20.915222
100, leftBound, -205.27681, -21.389233
100, leftBound, -205.43618, -21.863244
100, leftBound, -205.59555, -22.337255
100, leftBound, -205.75492, -22.811266
100, leftBound, -205.91430, -23.285277
100, leftBound, -206.07367, -23.759288
100, leftBound, -206.23304, -24.233298
100, leftBound, -206.39241, -24.707309
100, leftBound, -206.55179, -25.181320
100, leftBound, -206.71116, -25.655331
100, leftBound, -206.87053, -26.129342
100, leftBound, -207.02983, -26.603377
100, leftBound, -207.18411, -27.079065
100, leftBound, -207.33030, -27.557298
100, leftBound, -207.46838, -28.037938
100, leftBound, -207.59829, -28.520849
100, leftBound, -207.72000, -29.005892
100, leftBound, -207.83348, -29.492926
100, leftBound, -207.93869, -29.981813
100, leftBound, -208.03560, -30.472412
100, leftBound, -208.12419, -30.964583
100, leftBound, -208.20443, -31.458183
100, leftBound, -208.27630, -31.953072
100, leftBound, -208.33977, -32.449108
100, leftBound, -208.39483, -32.946147
100, leftBound, -208.44146, -33.444048
100, leftBound, -208.47966, -33.942667
100, leftBound, -208.50940, -34.441862
100, leftBound, -208.53067, -34.941489
100, leftBound, -208.54349, -35.441405
100, leftBound, -208.54783, -35.941466
100, leftBound, -208.54370, -36.441529
100, leftBound, -208.53110, -36.941450
100, leftBound, -208.51003, -37.441086
100, leftBound, -208.48050, -37.940293
100, leftBound, -208.44252, -38.438929
100, leftBound, -208.39610, -38.936849
100, leftBound, -208.34125, -39.433912
100, leftBound, -208.27799, -39.929974
100, leftBound, -208.20633, -40.424893
100, leftBound, -208.12630, -40.918528
100, leftBound, -208.03792, -41.410736
100, leftBound, -207.94121, -41.901376
100, leftBound, -207.83621, -42.390307
100, leftBound, -207.72293, -42.877390
100, leftBound, -207.60143, -43.362483
100, leftBound, -207.47172, -43.845449
100, leftBound, -207.33385, -44.326149
100, leftBound, -207.18786, -44.804443
100, leftBound, -207.03378, -45.280196
100, leftBound, -206.87167, -45.753271
100, leftBound, -206.70157, -46.223532
100, leftBound, -206.52353, -46.690844
100, leftBound, -206.33759, -47.155072
100, leftBound, -206.14382, -47.616084
100, leftBound, -205.94226, -48.073748
100, leftBound, -205.73299, -48.527931
100, leftBound, -205.51604, -48.978504
100, leftBound, -205.29150, -49.425338
100, leftBound, -205.05942, -49.868303
100, leftBound, -204.81987, -50.307274
100, leftBound, -204.57292, -50.742123
100, leftBound, -204.31863, -51.172727
100, leftBound, -204.05709, -51.598961
100, leftBound, -203.78837, -52.020704
100, leftBound, -203.51254, -52.437834
100, leftBound, -203.22968, -52.850232
100, leftBound, -202.93988, -53.257778
100, leftBound, -202.64321, -53.660357
100, leftBound, -202.33977, -54.057853
100, leftBound, -202.02964, -54.450151
100, leftBound, -201.71290, -54.837139
100, leftBound, -201.38966, -55.218707
100, leftBound, -201.06000, -55.594743
100, leftBound, -200.72402, -55.965142
100, leftBound, -200.38181, -56.329795
100, leftBound, -200.03347, -56.688600
100, leftBound, -199.67910, -57.041451
100, leftBound, -199.31881, -57.388250
100, leftBound, -198.95269, -57.728895
100, leftBound, -198.58086, -58.063289
100, leftBound, -198.20341, -58.391336
100, leftBound, -197.82047, -58.712943
100, leftBound, -197.43212, -59.028016
100, leftBound, -197.03850, -59.336465
100, leftBound, -196.63971, -59.638202
100, leftBound, -196.23586, -59.933140
100, leftBound, -195.82708, -60.221194
100, leftBound, -195.41347, -60.502283
100, leftBound, -194.99517, -60.776325
100, leftBound, -194.57228, -61.043241
100, leftBound, -194.14493, -61.302955
100, leftBound, -193.71324, -61.555392
100, leftBound, -193.27734, -61.800481
100, leftBound, -192.83734, -62.038149
100, leftBound, -192.39339, -62.268331
100, leftBound, -191.94560, -62.490959
100, leftBound, -191.49410, -62.705969
100, leftBound, -191.03902, -62.913300
100, leftBound, -190.58050, -63.112892
100, leftBound, -190.11866, -63.304688
100, leftBound, -189.65364, -63.488633
100, leftBound, -189.18557, -63.664674
100, leftBound, -188.71459, -63.832761
100, leftBound, -188.24082, -63.992845
100, leftBound, -187.76441, -64.144880
100, leftBound, -187.28550, -64.288823
100, leftBound, -186.80421, -64.424633
100, leftBound, -186.32070, -64.552271
100, leftBound, -185.83509, -64.671699
100, leftBound, -185.34752, -64.782883
100, leftBound, -184.85815, -64.885793
100, leftBound, -184.36710, -64.980397
100, leftBound, -183.87452, -65.066670
100, leftBound, -183.38054, -65.144586
100, leftBound, -182.88532, -65.214123
100, leftBound, -182.38899, -65.275260
100, leftBound, -181.89170, -65.327981
100, leftBound, -181.39358, -65.372271
100, leftBound, -180.89479, -65.408116
100, leftBound, -180.39546, -65.435506
100, leftBound, -179.89574, -65.454433
100, leftBound, -179.39577, -65.464893
100, leftBound, -178.89569, -65.466881
100, leftBound, -178.39566, -65.460398
100, leftBound, -177.89580, -65.445445
100, leftBound, -177.39627, -65.422027
100, leftBound, -176.89721, -65.390149
100, leftBound, -176.39875, -65.349823
100, leftBound, -175.90106, -65.301058
100, leftBound, -175.40426, -65.243869
100, leftBound, -174.90850, -65.178273
100, leftBound, -174.41392, -65.104288
100, leftBound, -173.92067, -65.021935
100, leftBound, -173.42888, -64.931239
100, leftBound, -172.93870, -64.832224
100, leftBound, -172.45027, -64.724920
100, leftBound, -171.96373, -64.609358
100, leftBound, -171.47921, -64.485569
100, leftBound, -170.99686, -64.353591
100, leftBound, -170.51682, -64.213461
100, leftBound, -170.03921, -64.065219
100, leftBound, -169.56419, -63.908908
100, leftBound, -169.09188, -63.744572
100, leftBound, -168.62243, -63.572258
100, leftBound, -168.15596, -63.392017
100, leftBound, -167.69261, -63.203900
100, leftBound, -167.23252, -63.007961
100, leftBound, -166.77581, -62.804255
100, leftBound, -166.32251, -62.593066
100, leftBound, -165.87024, -62.379668
100, leftBound, -165.41797, -62.166271
100, leftBound, -164.96570, -61.952874
100, leftBound, -164.51343, -61.739476
100, leftBound, -164.06116, -61.526079
100, leftBound, -163.60889, -61.312681
100, leftBound, -163.15662, -61.099284
100, leftBound, -162.70435, -60.885887
100, leftBound, -162.25209, -60.672489
100, leftBound, -161.79982, -60.459092
100, leftBound, -161.34755, -60.245694
100, leftBound, -160.89528, -60.032297
100, leftBound, -160.44301, -59.818900
100, leftBound, -159.99074, -59.605502
100, leftBound, -159.53847, -59.392105
100, leftBound, -159.08620, -59.178708
100, leftBound, -158.63393, -58.965310
100, leftBound, -158.18166, -58.751913
100, leftBound, -157.72939, -58.538515
100, leftBound, -157.27712, -58.325118
100, leftBound, -156.82485, -58.111721
100, leftBound, -156.37259, -57.898323
100, leftBound, -155.92032, -57.684926
100, leftBound, -155.46805, -57.471529
100, leftBound, -155.01578, -57.258131
100, leftBound, -154.56351, -57.044734
100, leftBound, -154.11124, -56.831336
100, leftBound, -153.65897, -56.617939
100, leftBound, -153.20670, -56.404542
100, leftBound, -152.75443, -56.191144
100, leftBound, -152.30216, -55.977747
100, leftBound, -151.84989, -55.764349
100, leftBound, -151.39762, -55.550952
100, leftBound, -150.94536, -55.337555
100, leftBound, -150.49309, -55.124157
100, leftBound, -150.04082, -54.910760
100, leftBound, -149.58855, -54.697363
100, leftBound, -149.13628, -54.483965
100, leftBound, -148.68401, -54.270568
100, leftBound, -148.23174, -54.057170
100, leftBound, -147.77947, -53.843773
100, leftBound, -147.32720, -53.630376
100, leftBound, -146.87493, -53.416978
100, leftBound, -146.42266, -53.203581
100, leftBound, -145.97039, -52.990183
100, leftBound, -145.51670, -52.776111
100, leftBound, -145.06339, -52.562225
100, leftBound, -144.61008, -52.348339
100, leftBound, -144.15678, -52.134452
100, leftBound, -143.70347, -51.920566
100, leftBound, -143.25017, -51.706679
100, leftBound, -142.79686, -51.492793
100, leftBound, -142.34356, -51.278906
100, leftBound, -141.89025, -51.065020
100, leftBound, -141.43694, -50.851133
100, leftBound, -140.98364, -50.637247
100, leftBound, -140.53033, -50.423361
100, leftBound, -140.07703, -50.209474
100, leftBound, -139.62372, -49.995588
100, leftBound, -139.17042, -49.781701
100, leftBound, -138.71711, -49.567815
100, leftBound, -138.26380, -49.353928
100, leftBound, -137.81050, -49.140042
100, leftBound, -137.35719, -48.926155
100, leftBound, -136.90389, -48.712269
100, leftBound, -136.45058, -48.498383
100, leftBound, -135.99728, -48.284496
100, leftBound, -135.54397, -48.070610
100, leftBound, -135.09066, -47.856723
100, leftBound, -134.63736, -47.642837
100, leftBound, -134.18405, -47.428950
100, leftBound, -133.73075, -47.215064
100, leftBound, -133.27744, -47.001177
100, leftBound, -132.82414, -46.787291
100, leftBound, -132.37083, -46.573405
100, leftBound, -131.91752, -46.359518
100, leftBound, -131.46422, -46.145632
100, leftBound, -131.01091, -45.931745
100, leftBound, -130.55761, -45.717859
100, leftBound, -130.10430, -45.503972
100, leftBound, -129.65100, -45.290086
100, leftBound, -129.19769, -45.076199
100, leftBound, -128.74439, -44.862313
100, leftBound, -128.29108, -44.648427
100, leftBound, -127.83777, -44.434540
100, leftBound, -127.38447, -44.220654
100, leftBound, -126.93116, -44.006767
100, leftBound, -126.47786, -43.792881
100, leftBound, -126.02455, -43.578994
100, leftBound, -125.57125, -43.365108
100, leftBound, -125.11794, -43.151221
100, leftBound, -124.66463, -42.937335
100, leftBound, -124.21133, -42.723449
100, leftBound, -123.75802, -42.509562
100, leftBound, -123.30472, -42.295676
100, leftBound, -122.85141, -42.081789
100, leftBound, -122.39811, -41.867903
100, leftBound, -121.94480, -41.654016
100, leftBound, -121.49149, -41.440130
100, leftBound, -121.03819, -41.226243
100, leftBound, -120.58488, -41.012357
100, leftBound, -120.13158, -40.798471
100, leftBound, -119.67827, -40.584584
100, leftBound, -119.22497, -40.370698
100, leftBound, -118.77166, -40.156811
100, leftBound, -118.31835, -39.942925
100, leftBound, -117.86505, -39.729038
100, leftBound, -117.41175, -39.515131
100, leftBound, -116.95867, -39.300781
100, leftBound, -116.50587, -39.085825
100, leftBound, -116.05336, -38.870262
100, leftBound, -115.60113, -38.654093
100, leftBound, -115.14920, -38.437318
100, leftBound, -114.69756, -38.219939
100, leftBound, -114.24621, -38.001954
100, leftBound, -113.79516, -37.783365
100, leftBound, -113.34439, -37.564172
100, leftBound, -112.89392, -37.344375
100, leftBound, -112.44375, -37.123975
100, leftBound, -111.99387, -36.902972
100, leftBound, -111.54429, -36.681366
100, leftBound, -111.09500, -36.459159
100, leftBound, -110.64601, -36.236350
100, leftBound, -110.19733, -36.012939
100, leftBound, -109.74894, -35.788928
100, leftBound, -109.30085, -35.564316
100, leftBound, -108.85306, -35.339104
100, leftBound, -108.40558, -35.113292
100, leftBound, -107.95840, -34.886881
100, leftBound, -107.51152, -34.659871
100, leftBound, -107.06494, -34.432263
100, leftBound, -106.61868, -34.204056
100, leftBound, -106.17271, -33.975252
100, leftBound, -105.72706, -33.745851
100, leftBound, -105.28171, -33.515853
100, leftBound, -104.83667, -33.285258
100, leftBound, -104.39194, -33.054068
100, leftBound, -103.94752, -32.822282
100, leftBound, -103.50342, -32.589900
100, leftBound, -103.05962, -32.356924
100, leftBound, -102.61613, -32.123354
100, leftBound, -102.17296, -31.889190
100, leftBound, -101.73011, -31.654432
100, leftBound, -101.28756, -31.419081
100, leftBound, -100.84534, -31.183138
100, leftBound, -100.40343, -30.946602
100, leftBound, -99.961836, -30.709475
100, leftBound, -99.520562, -30.471756
100, leftBound, -99.079606, -30.233446
100, leftBound, -98.638970, -29.994546
100, leftBound, -98.198655, -29.755055
100, leftBound, -97.758660, -29.514975
100, leftBound, -97.318988, -29.274306
100, leftBound, -96.879639, -29.033048
100, leftBound, -96.440613, -28.791201
100, leftBound, -96.001911, -28.548767
100, leftBound, -95.563535, -28.305745
100, leftBound, -95.125485, -28.062136
100, leftBound, -94.687761, -27.817940
100, leftBound, -94.250365, -27.573159
100, leftBound, -93.813297, -27.327791
100, leftBound, -93.376559, -27.081838
100, leftBound, -92.940150, -26.835300
100, leftBound, -92.504072, -26.588178
100, leftBound, -92.068325, -26.340472
100, leftBound, -91.632911, -26.092183
100, leftBound, -91.197830, -25.843310
100, leftBound, -90.763082, -25.593855
100, leftBound, -90.328669, -25.343817
100, leftBound, -89.894591, -25.093198
100, leftBound, -89.460850, -24.841997
100, leftBound, -89.027445, -24.590216
100, leftBound, -88.594378, -24.337854
100, leftBound, -88.161650, -24.084912
100, leftBound, -87.729261, -23.831391
100, leftBound, -87.297212, -23.577291
100, leftBound, -86.865503, -23.322612
100, leftBound, -86.434137, -23.067355
100, leftBound, -86.003112, -22.811520
100, leftBound, -85.572431, -22.555108
100, leftBound, -85.142093, -22.298120
100, leftBound, -84.712101, -22.040555
100, leftBound, -84.282453, -21.782414
100, leftBound, -83.853152, -21.523698
100, leftBound, -83.424198, -21.264407
100, leftBound, -82.995592, -21.004542
100, leftBound, -82.567334, -20.744103
100, leftBound, -82.139425, -20.483090
100, leftBound, -81.711867, -20.221504
100, leftBound, -81.284659, -19.959346
100, leftBound, -80.857803, -19.696615
100, leftBound, -80.431299, -19.433313
100, leftBound, -80.005149, -19.169440
100, leftBound, -79.579352, -18.904996
100, leftBound, -79.153910, -18.639982
100, leftBound, -78.728823, -18.374398
100, leftBound, -78.304093, -18.108245
100, leftBound, -77.879719, -17.841524
100, leftBound, -77.455703, -17.574234
