lanelet_id, bound, x, y
110, rightBound, -171.29215, -5.3945020
110, rightBound, -170.90092, -5.0821788
110, rightBound, -170.50968, -4.7698555
110, rightBound, -170.11844, -4.4575323
110, rightBound, -169.72720, -4.1452090
110, rightBound, -169.33597, -3.8328858
110, rightBound, -168.94473, -3.5205625
110, rightBound, -168.55349, -3.2082393
110, rightBound, -168.16225, -2.8959160
110, rightBound, -167.77101, -2.5835927
110, rightBound, -167.37978, -2.2712695
110, rightBound, -166.98854, -1.9589462
110, rightBound, -166.60460, -1.6532368
110, rightBound, -166.22064, -1.3494679
110, rightBound, -165.83573, -1.0469093
110, rightBound, -165.44986, -0.74556394
110, rightBound, -165.06305, -0.44543481
110, rightBound, -164.67529, -0.14652490
110, rightBound, -164.28659, 0.15116283
110, rightBound, -163.89696, 0.44762543
110, rightBound, -163.50640, 0.74285995
110, rightBound, -163.11491, 1.0368635
110, rightBound, -162.72250, 1.3296331
110, rightBound, -162.32917, 1.6211659
110, rightBound, -161.93492, 1.9114590
110, rightBound, -161.53976, 2.2005096
110, rightBound, -161.14369, 2.4883147
110, rightBound, -160.74672, 2.7748715
110, rightBound, -160.34884, 3.0601771
110, rightBound, -159.95007, 3.3442288
110, rightBound, -159.55041, 3.6270238
110, rightBound, -159.14986, 3.9085591
110, rightBound, -158.74843, 4.1888321
110, rightBound, -158.34611, 4.4678399
110, rightBound, -157.94292, 4.7455798
110, rightBound, -157.53886, 5.0220491
110, rightBound, -157.13393, 5.2972449
110, rightBound, -156.72813, 5.5711647
110, rightBound, -156.32148, 5.8438055
110, rightBound, -155.91397, 6.1151648
110, rightBound, -155.50560, 6.3852399
110, rightBound, -155.09639, 6.6540281
110, rightBound, -154.68633, 6.9215267
110, rightBound, -154.27544, 7.1877330
110, rightBound, -153.86370, 7.4526445
110, rightBound, -153.45114, 7.7162585
110, rightBound, -153.03774, 7.9785724
110, rightBound, -152.62353, 8.2395836
110, rightBound, -152.20006, 8.5053897
110, rightBound, -151.77605, 8.7715312
110, rightBound, -151.35205, 9.0376727
110, rightBound, -150.92804, 9.3038142
110, rightBound, -150.50404, 9.5699557
110, rightBound, -150.08003, 9.8360972
110, rightBound, -149.65602, 10.102239
110, rightBound, -149.23202, 10.368380
110, rightBound, -148.80801, 10.634522
110, rightBound, -148.38400, 10.900663
110, rightBound, -147.96000, 11.166805
110, rightBound, -147.53599, 11.432946
110, rightBound, -147.11198, 11.699088
110, rightBound, -146.68798, 11.965229
110, rightBound, -146.26397, 12.231371
110, rightBound, -145.83996, 12.497512
110, rightBound, -145.41596, 12.763654
110, rightBound, -144.99195, 13.029795
110, rightBound, -144.56794, 13.295937
110, rightBound, -144.14394, 13.562078
110, rightBound, -143.71993, 13.828220
110, rightBound, -143.29593, 14.094361
110, rightBound, -142.87192, 14.360503
110, rightBound, -142.44791, 14.626644
110, rightBound, -142.02391, 14.892786
110, rightBound, -141.59990, 15.158927
110, rightBound, -141.17589, 15.425069
110, rightBound, -140.75189, 15.691210
110, rightBound, -140.32788, 15.957352
110, rightBound, -139.90387, 16.223493
110, rightBound, -139.47987, 16.489634
110, rightBound, -139.05586, 16.755776
110, rightBound, -138.63185, 17.021917
110, rightBound, -138.20785, 17.288059
110, rightBound, -137.78384, 17.554200
110, rightBound, -137.35983, 17.820342
110, rightBound, -136.93583, 18.086483
110, rightBound, -136.51182, 18.352625
110, rightBound, -136.08782, 18.618766
110, rightBound, -135.66381, 18.884908
110, rightBound, -135.23980, 19.151049
110, rightBound, -134.81580, 19.417191
110, rightBound, -134.39179, 19.683332
110, rightBound, -133.96778, 19.949474
110, rightBound, -133.54378, 20.215615
110, rightBound, -133.11977, 20.481757
110, rightBound, -132.69576, 20.747898
110, rightBound, -132.27176, 21.014040
110, rightBound, -131.84775, 21.280181
110, rightBound, -131.42374, 21.546323
110, rightBound, -130.99974, 21.812464
110, rightBound, -130.57573, 22.078606
110, rightBound, -130.15172, 22.344747
110, rightBound, -129.72772, 22.610889
110, rightBound, -129.30371, 22.877030
110, rightBound, -128.87971, 23.143172
110, rightBound, -128.45570, 23.409313
110, rightBound, -128.09176, 23.632935
110, rightBound, -127.72811, 23.845113
110, rightBound, -127.35973, 24.048969
110, rightBound, -126.98680, 24.244397
110, rightBound, -126.60954, 24.431297
110, rightBound, -126.22812, 24.609571
110, rightBound, -125.84274, 24.779127
110, rightBound, -125.45361, 24.939879
110, rightBound, -125.06093, 25.091742
110, rightBound, -124.66489, 25.234639
110, rightBound, -124.26571, 25.368495
110, rightBound, -123.86359, 25.493242
110, rightBound, -123.45874, 25.608814
110, rightBound, -123.05136, 25.715152
110, rightBound, -122.64167, 25.812202
110, rightBound, -122.22989, 25.899912
110, rightBound, -121.81621, 25.978238
110, rightBound, -121.40086, 26.047139
110, rightBound, -120.98405, 26.106579
110, rightBound, -120.56600, 26.156528
110, rightBound, -120.14692, 26.196960
110, rightBound, -119.72703, 26.227854
110, rightBound, -119.30654, 26.249194
110, rightBound, -118.88568, 26.260969
110, rightBound, -118.46466, 26.263173
110, rightBound, -118.04370, 26.255804
110, rightBound, -117.62301, 26.238868
110, rightBound, -117.20282, 26.212371
110, rightBound, -116.78334, 26.176329
110, rightBound, -116.36479, 26.130759
110, rightBound, -115.94738, 26.075686
110, rightBound, -115.53133, 26.011137
110, rightBound, -115.11686, 25.937147
110, rightBound, -114.70417, 25.853752
110, rightBound, -114.29349, 25.760998
110, rightBound, -113.88503, 25.658930
110, rightBound, -113.47898, 25.547603
110, rightBound, -113.07558, 25.427073
110, rightBound, -112.67502, 25.297403
110, rightBound, -112.27751, 25.158660
110, rightBound, -111.88326, 25.010916
110, rightBound, -111.49247, 24.854248
110, rightBound, -111.06330, 24.673528
110, rightBound, -110.62932, 24.486634
110, rightBound, -110.19686, 24.296262
110, rightBound, -109.76594, 24.102423
110, rightBound, -109.33659, 23.905131
110, rightBound, -108.90884, 23.704398
110, rightBound, -108.48271, 23.500238
110, rightBound, -108.05824, 23.292662
110, rightBound, -107.63545, 23.081685
110, rightBound, -107.21436, 22.867320
110, rightBound, -106.79501, 22.649581
110, rightBound, -106.37742, 22.428483
110, rightBound, -105.96162, 22.204038
110, rightBound, -105.54764, 21.976263
110, rightBound, -105.13549, 21.745171
110, rightBound, -104.72522, 21.510777
110, rightBound, -104.31684, 21.273097
110, rightBound, -103.91038, 21.032145
110, rightBound, -103.50587, 20.787938
110, rightBound, -103.10334, 20.540491
110, rightBound, -102.70280, 20.289820
110, rightBound, -102.30429, 20.035941
110, rightBound, -101.90783, 19.778871
110, rightBound, -101.51345, 19.518626
110, rightBound, -101.12117, 19.255222
110, rightBound, -100.73101, 18.988678
110, rightBound, -100.34301, 18.719010
110, rightBound, -99.957192, 18.446235
110, rightBound, -99.573572, 18.170371
110, rightBound, -99.192179, 17.891436
110, rightBound, -98.813038, 17.609448
110, rightBound, -98.436173, 17.324425
110, rightBound, -98.061609, 17.036385
110, rightBound, -97.689370, 16.745347
110, rightBound, -97.319479, 16.451330
110, rightBound, -96.951961, 16.154352
110, rightBound, -96.586840, 15.854433
110, rightBound, -96.224138, 15.551592
110, rightBound, -95.863879, 15.245849
110, rightBound, -95.506087, 14.937224
110, rightBound, -95.150784, 14.625735
110, rightBound, -94.797993, 14.311404
110, rightBound, -94.447738, 13.994250
110, rightBound, -94.100040, 13.674295
110, rightBound, -93.754923, 13.351558
110, rightBound, -93.395629, 13.011787
110, rightBound, -93.031960, 12.667755
110, rightBound, -92.668292, 12.323723
110, rightBound, -92.304624, 11.979691
110, rightBound, -91.940955, 11.635659
110, rightBound, -91.577287, 11.291627
110, rightBound, -91.213618, 10.947595
110, rightBound, -90.849950, 10.603563
110, rightBound, -90.486282, 10.259531
110, rightBound, -90.122613, 9.9154989
110, rightBound, -89.758945, 9.5714668
110, rightBound, -89.395276, 9.2274348
110, rightBound, -89.026955, 8.8790009
110, rightBound, -88.658690, 8.5306205
110, rightBound, -88.290425, 8.1822400
110, rightBound, -87.939223, 7.8490848
110, rightBound, -87.612443, 7.5312710
110, rightBound, -87.290336, 7.2087208
110, rightBound, -86.972973, 6.8815028
110, rightBound, -86.660420, 6.5496868
110, rightBound, -86.352745, 6.2133435
110, rightBound, -86.050012, 5.8725447
110, rightBound, -85.752286, 5.5273628
110, rightBound, -85.459631, 5.1778715
110, rightBound, -85.172110, 4.8241453
110, rightBound, -84.889782, 4.4662596
110, rightBound, -84.612709, 4.1042905
110, rightBound, -84.340949, 3.7383154
110, rightBound, -84.074561, 3.3684120
110, rightBound, -83.813602, 2.9946594
110, rightBound, -83.558126, 2.6171371
110, rightBound, -83.308188, 2.2359255
110, rightBound, -83.063842, 1.8511061
110, rightBound, -82.813975, 1.4458584
110, rightBound, -82.555869, 1.0229572
110, rightBound, -82.299153, 0.59921039
110, rightBound, -82.043830, 0.17462272
110, rightBound, -81.789903, -0.25080130
110, rightBound, -81.537375, -0.67705706
110, rightBound, -81.286249, -1.1041400
110, rightBound, -81.036526, -1.5320454
110, rightBound, -80.788210, -1.9607688
110, rightBound, -80.541304, -2.3903055
110, rightBound, -80.295810, -2.8206508
110, rightBound, -80.051731, -3.2518002
110, rightBound, -79.809070, -3.6837489
110, rightBound, -79.567828, -4.1164923
110, rightBound, -79.328009, -4.5500258
110, rightBound, -79.089615, -4.9843447
110, rightBound, -78.852650, -5.4194442
110, rightBound, -78.617114, -5.8553197
110, rightBound, -78.380257, -6.2967140
110, rightBound, -78.140755, -6.7435107
110, rightBound, -77.901254, -7.1903074
110, rightBound, -77.675621, -7.6148364
110, rightBound, -77.453979, -8.0398993
110, rightBound, -77.235690, -8.4666943
110, rightBound, -77.020770, -8.8951950
110, rightBound, -76.809229, -9.3253747
110, rightBound, -76.601083, -9.7572067
110, rightBound, -76.396344, -10.190664
110, rightBound, -76.195024, -10.625721
110, rightBound, -75.997136, -11.062349
110, rightBound, -75.802693, -11.500522
110, rightBound, -75.611705, -11.940212
110, rightBound, -75.424186, -12.381393
110, rightBound, -75.240147, -12.824036
110, rightBound, -75.059599, -13.268115
110, rightBound, -74.882553, -13.713602
110, rightBound, -74.709020, -14.160469
110, rightBound, -74.539012, -14.608689
110, rightBound, -74.372538, -15.058233
110, rightBound, -74.209610, -15.509075
110, rightBound, -74.050236, -15.961185
110, rightBound, -73.894427, -16.414537
110, rightBound, -73.894058, -16.415627
110, rightBound, -73.745718, -16.858795
110, rightBound, -73.603900, -17.298550
110, rightBound, -73.466970, -17.739852
110, rightBound, -73.334944, -18.182645
110, rightBound, -73.207839, -18.626876
110, rightBound, -73.085671, -19.072490
110, rightBound, -72.968455, -19.519432
110, rightBound, -72.856204, -19.967647
110, rightBound, -72.748934, -20.417080
110, rightBound, -72.646656, -20.867676
110, rightBound, -72.549384, -21.319378
110, rightBound, -72.457130, -21.772132
110, rightBound, -72.369905, -22.225882
110, rightBound, -72.287719, -22.680571
110, rightBound, -72.210584, -23.136144
110, rightBound, -72.138507, -23.592545
110, rightBound, -72.071499, -24.049718
110, rightBound, -72.009568, -24.507606
110, rightBound, -71.952720, -24.966153
110, rightBound, -71.900964, -25.425302
110, rightBound, -71.854305, -25.884998
110, rightBound, -71.812749, -26.345183
110, rightBound, -71.776301, -26.805800
110, rightBound, -71.744967, -27.266794
110, rightBound, -71.718749, -27.728107
110, rightBound, -71.697650, -28.189682
110, rightBound, -71.681675, -28.651463
110, rightBound, -71.670824, -29.113393
110, rightBound, -71.665098, -29.575414
110, rightBound, -71.664499, -30.037471
110, rightBound, -71.669027, -30.499506
110, rightBound, -71.678681, -30.961463
110, rightBound, -71.693459, -31.423284
110, rightBound, -71.713361, -31.884912
110, rightBound, -71.738383, -32.346291
110, rightBound, -71.768522, -32.807365
110, rightBound, -71.803776, -33.268075
110, rightBound, -71.844138, -33.728366
110, rightBound, -71.889605, -34.188181
110, rightBound, -71.940171, -34.647463
110, rightBound, -71.995830, -35.106156
110, rightBound, -72.056575, -35.564203
110, rightBound, -72.122397, -36.021548
110, rightBound, -72.193290, -36.478134
110, rightBound, -72.269245, -36.933906
110, rightBound, -72.350251, -37.388807
110, rightBound, -72.436300, -37.842781
110, rightBound, -72.527380, -38.295772
110, rightBound, -72.623481, -38.747725
110, rightBound, -72.724590, -39.198584
110, rightBound, -72.830695, -39.648294
110, rightBound, -72.946367, -40.119031
110, rightBound, -73.066339, -40.605344
110, rightBound, -73.183872, -41.080836
110, rightBound, -73.298911, -41.530946
110, rightBound, -73.418613, -41.979839
110, rightBound, -73.542966, -42.427465
110, rightBound, -73.671957, -42.873778
110, rightBound, -73.805571, -43.318728
110, rightBound, -73.943794, -43.762267
110, rightBound, -74.086611, -44.204349
110, rightBound, -74.234007, -44.644926
110, rightBound, -74.385966, -45.083949
110, rightBound, -74.542471, -45.521373
110, rightBound, -74.703507, -45.957149
110, rightBound, -74.869054, -46.391231
110, rightBound, -75.039097, -46.823572
110, rightBound, -75.213615, -47.254125
110, rightBound, -75.392592, -47.682845
110, rightBound, -75.576006, -48.109685
110, rightBound, -75.763839, -48.534599
110, rightBound, -75.956070, -48.957541
110, rightBound, -76.152679, -49.378467
110, rightBound, -76.353644, -49.797330
110, rightBound, -76.558944, -50.214085
110, rightBound, -76.768557, -50.628688
110, rightBound, -76.982460, -51.041094
110, rightBound, -77.200630, -51.451259
110, rightBound, -77.423044, -51.859138
110, rightBound, -77.649677, -52.264687
110, rightBound, -77.880506, -52.667864
110, rightBound, -78.115505, -53.068624
110, rightBound, -78.354649, -53.466924
110, rightBound, -78.597913, -53.862722
110, rightBound, -78.845269, -54.255975
110, rightBound, -79.096693, -54.646640
110, rightBound, -79.352156, -55.034676
110, rightBound, -79.611631, -55.420041
110, rightBound, -79.875090, -55.802692
110, rightBound, -80.142505, -56.182590
110, rightBound, -80.413847, -56.559693
110, rightBound, -80.689087, -56.933961
110, rightBound, -80.968195, -57.305353
110, rightBound, -81.251141, -57.673829
110, rightBound, -81.537894, -58.039350
110, rightBound, -81.828425, -58.401876
110, rightBound, -82.122700, -58.761369
110, rightBound, -82.420690, -59.117789
110, rightBound, -82.722362, -59.471098
110, rightBound, -83.027682, -59.821259
110, rightBound, -83.337506, -60.169236
110, rightBound, -83.656917, -60.521976
110, rightBound, -83.978841, -60.872423
110, rightBound, -84.303263, -61.220560
110, rightBound, -84.630166, -61.566367
110, rightBound, -84.959533, -61.909829
110, rightBound, -85.291347, -62.250926
110, rightBound, -85.625592, -62.589643
110, rightBound, -85.962250, -62.925961
110, rightBound, -86.301305, -63.259862
110, rightBound, -86.642738, -63.591332
110, rightBound, -86.986532, -63.920351
110, rightBound, -87.332671, -64.246904
110, rightBound, -87.681135, -64.570973
110, rightBound, -88.031908, -64.892542
110, rightBound, -88.384971, -65.211595
110, rightBound, -88.740306, -65.528116
110, rightBound, -89.097895, -65.842088
110, rightBound, -89.457721, -66.153494
110, rightBound, -89.819763, -66.462320
110, rightBound, -90.184005, -66.768550
110, rightBound, -90.550427, -67.072167
110, rightBound, -90.919010, -67.373156
110, rightBound, -91.289737, -67.671502
110, rightBound, -91.662587, -67.967190
110, rightBound, -92.037541, -68.260205
110, rightBound, -92.414581, -68.550530
110, rightBound, -92.793688, -68.838153
110, rightBound, -93.174841, -69.123057
110, rightBound, -93.558022, -69.405229
110, rightBound, -93.943211, -69.684654
110, rightBound, -94.330387, -69.961317
110, rightBound, -94.719532, -70.235205
110, rightBound, -95.110626, -70.506303
110, rightBound, -95.503647, -70.774598
110, rightBound, -95.898578, -71.040076
110, rightBound, -96.295396, -71.302724
110, rightBound, -96.694082, -71.562527
110, rightBound, -97.094616, -71.819473
110, rightBound, -97.496976, -72.073548
110, rightBound, -97.901143, -72.324740
110, rightBound, -98.307096, -72.573036
110, rightBound, -98.714814, -72.818423
110, rightBound, -99.124276, -73.060888
110, rightBound, -99.535461, -73.300419
110, rightBound, -99.948348, -73.537004
110, rightBound, -100.36292, -73.770631
110, rightBound, -100.77914, -74.001287
110, rightBound, -101.20639, -74.234432
110, rightBound, -101.64635, -74.473872
110, rightBound, -102.08631, -74.713312
110, rightBound, -102.52626, -74.952751
110, rightBound, -102.96622, -75.192191
110, rightBound, -103.40618, -75.431631
110, rightBound, -103.84614, -75.671071
110, rightBound, -104.28609, -75.910511
110, rightBound, -104.72605, -76.149951
110, rightBound, -105.16601, -76.389391
110, rightBound, -105.60596, -76.628831
110, rightBound, -106.04592, -76.868271
110, rightBound, -106.48588, -77.107711
110, rightBound, -106.92584, -77.347151
110, rightBound, -107.36579, -77.586591
110, rightBound, -107.80575, -77.826031
110, rightBound, -108.24571, -78.065471
110, rightBound, -108.68566, -78.304911
110, rightBound, -109.12562, -78.544351
110, rightBound, -109.56558, -78.783791
110, rightBound, -110.00554, -79.023231
110, rightBound, -110.44549, -79.262671
110, rightBound, -110.88545, -79.502111
110, rightBound, -111.32541, -79.741551
110, rightBound, -111.76536, -79.980991
110, rightBound, -112.20532, -80.220430
110, rightBound, -112.64528, -80.459870
110, rightBound, -113.08524, -80.699310
110, rightBound, -113.52519, -80.938750
110, rightBound, -113.96515, -81.178190
110, rightBound, -114.40511, -81.417630
110, rightBound, -114.84507, -81.657070
110, rightBound, -115.28502, -81.896510
110, rightBound, -115.72498, -82.135950
110, rightBound, -116.16494, -82.375390
110, rightBound, -116.60489, -82.614830
110, rightBound, -117.04485, -82.854270
110, rightBound, -117.48481, -83.093710
110, rightBound, -117.92477, -83.333150
110, rightBound, -118.36472, -83.572590
110, rightBound, -118.80468, -83.812030
110, rightBound, -119.24464, -84.051470
110, rightBound, -119.68459, -84.290910
110, rightBound, -120.12455, -84.530350
110, rightBound, -120.56451, -84.769790
110, rightBound, -121.00447, -85.009230
110, rightBound, -121.44442, -85.248670
110, rightBound, -121.88438, -85.488109
110, rightBound, -122.32434, -85.727549
110, rightBound, -122.76429, -85.966989
110, rightBound, -123.20425, -86.206429
110, rightBound, -123.64421, -86.445869
110, rightBound, -124.08417, -86.685309
110, rightBound, -124.52412, -86.924749
110, rightBound, -124.96408, -87.164189
110, rightBound, -125.40404, -87.403629
110, rightBound, -125.84399, -87.643069
110, rightBound, -126.28395, -87.882509
110, rightBound, -126.72391, -88.121949
110, rightBound, -127.16387, -88.361389
110, rightBound, -127.60382, -88.600829
110, rightBound, -128.04378, -88.840269
110, rightBound, -128.48374, -89.079709
110, rightBound, -128.92369, -89.319149
110, rightBound, -129.36365, -89.558589
110, rightBound, -129.80361, -89.798029
110, rightBound, -130.24357, -90.037469
110, rightBound, -130.68352, -90.276909
110, rightBound, -131.12348, -90.516349
110, rightBound, -131.56344, -90.755789
110, rightBound, -132.00339, -90.995228
110, rightBound, -132.44335, -91.234668
110, rightBound, -132.88331, -91.474108
110, rightBound, -133.32327, -91.713548
110, rightBound, -133.76322, -91.952988
110, rightBound, -134.20318, -92.192428
110, rightBound, -134.64314, -92.431868
110, rightBound, -135.08310, -92.671308
110, rightBound, -135.52305, -92.910748
110, rightBound, -135.96301, -93.150188
110, rightBound, -136.40297, -93.389628
110, rightBound, -136.84292, -93.629068
110, rightBound, -137.28288, -93.868508
110, rightBound, -137.72284, -94.107948
110, rightBound, -138.16280, -94.347388
110, rightBound, -138.60275, -94.586828
110, rightBound, -139.04271, -94.826268
110, rightBound, -139.48267, -95.065708
110, rightBound, -139.92262, -95.305148
110, rightBound, -140.36258, -95.544588
110, rightBound, -140.80254, -95.784028
110, rightBound, -141.24250, -96.023468
110, rightBound, -141.68245, -96.262907
110, rightBound, -142.12241, -96.502347
110, rightBound, -142.56237, -96.741787
110, rightBound, -143.00232, -96.981227
110, rightBound, -143.44228, -97.220667
110, rightBound, -143.88224, -97.460107
110, rightBound, -144.32220, -97.699547
110, rightBound, -144.76215, -97.938987
110, rightBound, -145.20211, -98.178427
110, rightBound, -145.64207, -98.417867
110, rightBound, -146.08202, -98.657307
110, rightBound, -146.52198, -98.896747
110, rightBound, -146.96194, -99.136187
110, rightBound, -147.40190, -99.375627
110, rightBound, -147.84185, -99.615067
110, rightBound, -148.28181, -99.854507
110, rightBound, -148.72177, -100.09395
110, rightBound, -149.16172, -100.33339
110, rightBound, -149.60168, -100.57283
110, rightBound, -150.04164, -100.81227
110, rightBound, -150.48160, -101.05171
110, rightBound, -150.92155, -101.29115
110, rightBound, -151.36151, -101.53059
110, rightBound, -151.80147, -101.77003
110, rightBound, -152.24142, -102.00947
110, rightBound, -152.68138, -102.24891
110, rightBound, -153.12134, -102.48835
110, rightBound, -153.56130, -102.72779
110, rightBound, -154.00125, -102.96723
110, rightBound, -154.44121, -103.20667
110, rightBound, -154.88117, -103.44611
110, rightBound, -155.32113, -103.68555
110, rightBound, -155.76108, -103.92499
110, rightBound, -156.20104, -104.16443
110, rightBound, -156.64100, -104.40387
110, rightBound, -157.08095, -104.64331
110, rightBound, -157.52091, -104.88275
110, rightBound, -157.96087, -105.12219
110, rightBound, -158.40083, -105.36163
110, rightBound, -158.84078, -105.60107
110, rightBound, -159.28074, -105.84051
110, rightBound, -159.72070, -106.07995
110, rightBound, -160.16065, -106.31939
110, rightBound, -160.60061, -106.55883
110, rightBound, -161.04057, -106.79827
110, rightBound, -161.48053, -107.03771
110, rightBound, -161.92048, -107.27715
110, rightBound, -162.36044, -107.51659
110, rightBound, -162.80040, -107.75603
110, rightBound, -163.24035, -107.99547
110, rightBound, -163.68031, -108.23491
110, rightBound, -164.12027, -108.47435
110, rightBound, -164.56023, -108.71379
110, rightBound, -165.00018, -108.95323
110, rightBound, -165.44014, -109.19267
110, rightBound, -165.88010, -109.43210
110, rightBound, -166.32005, -109.67154
110, rightBound, -166.76001, -109.91098
110, rightBound, -167.19775, -110.14906
110, rightBound, -167.63492, -110.38628
110, rightBound, -168.07233, -110.62307
110, rightBound, -168.50998, -110.85941
110, rightBound, -168.94787, -111.09532
110, rightBound, -169.38599, -111.33078
110, rightBound, -169.82434, -111.56581
110, rightBound, -170.26293, -111.80040
110, rightBound, -170.70176, -112.03455
110, rightBound, -171.14082, -112.26826
110, rightBound, -171.58011, -112.50153
110, rightBound, -172.01964, -112.73435
110, rightBound, -172.45940, -112.96674
110, rightBound, -172.89939, -113.19869
110, rightBound, -173.33962, -113.43020
110, rightBound, -173.78007, -113.66126
110, rightBound, -174.22076, -113.89189
110, rightBound, -174.66168, -114.12207
110, rightBound, -175.10283, -114.35181
110, rightBound, -175.54421, -114.58111
110, rightBound, -175.98582, -114.80997
110, rightBound, -176.42765, -115.03838
110, rightBound, -176.86972, -115.26636
110, rightBound, -177.31201, -115.49388
110, rightBound, -177.75454, -115.72097
110, rightBound, -178.19729, -115.94761
110, rightBound, -178.64026, -116.17381
110, rightBound, -179.08346, -116.39957
110, rightBound, -179.52689, -116.62488
110, rightBound, -179.97055, -116.84974
110, rightBound, -180.41443, -117.07416
110, rightBound, -180.85853, -117.29814
110, rightBound, -181.30286, -117.52167
110, rightBound, -181.74741, -117.74476
110, rightBound, -182.19218, -117.96740
110, rightBound, -182.63718, -118.18959
110, rightBound, -183.08240, -118.41134
110, rightBound, -183.52784, -118.63265
110, rightBound, -183.97351, -118.85350
110, rightBound, -184.42012, -119.07429
110, rightBound, -184.86921, -119.29614
110, rightBound, -185.31829, -119.51798
110, rightBound, -185.76738, -119.73983
110, rightBound, -186.21647, -119.96167
110, rightBound, -186.66555, -120.18352
110, rightBound, -187.11464, -120.40536
110, rightBound, -187.56373, -120.62721
110, rightBound, -188.01281, -120.84905
110, rightBound, -188.46190, -121.07090
110, rightBound, -188.91099, -121.29274
110, rightBound, -189.36007, -121.51459
110, rightBound, -189.80916, -121.73643
110, rightBound, -190.25825, -121.95828
110, rightBound, -190.70733, -122.18012
110, rightBound, -191.15642, -122.40197
110, rightBound, -191.60550, -122.62381
110, rightBound, -192.05459, -122.84565
110, rightBound, -192.50368, -123.06750
110, rightBound, -192.95276, -123.28934
110, rightBound, -193.40185, -123.51119
110, rightBound, -193.85094, -123.73303
110, rightBound, -194.30002, -123.95488
110, rightBound, -194.74911, -124.17672
110, rightBound, -195.19820, -124.39857
110, rightBound, -195.64728, -124.62041
110, rightBound, -196.09637, -124.84226
110, rightBound, -196.54546, -125.06410
110, rightBound, -196.99454, -125.28595
110, rightBound, -197.44363, -125.50779
110, rightBound, -197.89272, -125.72964
110, rightBound, -198.34180, -125.95148
110, rightBound, -198.79089, -126.17333
110, rightBound, -199.23997, -126.39517
110, rightBound, -199.68906, -126.61702
110, rightBound, -200.13815, -126.83886
110, rightBound, -200.58723, -127.06071
110, rightBound, -201.03632, -127.28255
110, rightBound, -201.48541, -127.50440
110, rightBound, -201.93449, -127.72624
110, rightBound, -202.38358, -127.94809
110, rightBound, -202.83267, -128.16993
110, rightBound, -203.28175, -128.39178
110, rightBound, -203.73084, -128.61362
110, rightBound, -204.17993, -128.83547
110, rightBound, -204.62901, -129.05731
110, rightBound, -205.07810, -129.27916
110, rightBound, -205.52719, -129.50100
110, rightBound, -205.97627, -129.72285
110, rightBound, -206.42536, -129.94469
110, rightBound, -206.87444, -130.16654
110, rightBound, -207.32353, -130.38838
110, rightBound, -207.77262, -130.61023
110, rightBound, -208.22170, -130.83207
110, rightBound, -208.67079, -131.05392
110, rightBound, -209.11988, -131.27576
110, rightBound, -209.56896, -131.49761
110, rightBound, -210.01805, -131.71945
110, rightBound, -210.46714, -131.94130
110, rightBound, -210.91622, -132.16314
110, rightBound, -211.36531, -132.38498
110, rightBound, -211.81440, -132.60683
110, rightBound, -212.26348, -132.82867
110, rightBound, -212.71257, -133.05052
110, rightBound, -213.16166, -133.27236
110, rightBound, -213.61074, -133.49421
110, rightBound, -214.05983, -133.71605
110, rightBound, -214.50891, -133.93790
110, rightBound, -214.95800, -134.15974
110, rightBound, -215.40709, -134.38159
110, rightBound, -215.85617, -134.60343
110, rightBound, -216.30526, -134.82528
110, rightBound, -216.75435, -135.04712
110, rightBound, -217.20343, -135.26897
110, rightBound, -217.65252, -135.49081
110, rightBound, -218.10161, -135.71266
110, rightBound, -218.55069, -135.93450
110, rightBound, -218.99978, -136.15635
110, rightBound, -219.44887, -136.37819
110, rightBound, -219.89795, -136.60004
110, rightBound, -220.34704, -136.82188
110, rightBound, -220.79613, -137.04373
110, rightBound, -221.24521, -137.26557
110, rightBound, -221.69430, -137.48742
110, rightBound, -222.14338, -137.70926
110, rightBound, -222.59247, -137.93111
110, rightBound, -223.04156, -138.15295
110, rightBound, -223.49064, -138.37480
110, rightBound, -223.93973, -138.59664
110, rightBound, -224.38882, -138.81849
110, rightBound, -224.83790, -139.04033
110, rightBound, -225.28699, -139.26218
110, rightBound, -225.73608, -139.48402
110, rightBound, -226.18516, -139.70587
110, rightBound, -226.63425, -139.92771
110, rightBound, -227.08334, -140.14956
110, rightBound, -227.53242, -140.37140
110, rightBound, -227.98151, -140.59325
110, rightBound, -228.43060, -140.81509
110, rightBound, -228.87968, -141.03694
110, rightBound, -229.32877, -141.25878
110, rightBound, -229.77785, -141.48062
110, rightBound, -230.22694, -141.70247
110, rightBound, -230.67603, -141.92431
110, rightBound, -231.12511, -142.14616
110, rightBound, -231.57420, -142.36800
110, rightBound, -232.02329, -142.58985
110, rightBound, -232.47237, -142.81169
110, rightBound, -232.92146, -143.03354
110, rightBound, -233.37055, -143.25538
110, rightBound, -233.81963, -143.47723
110, rightBound, -234.26872, -143.69907
110, rightBound, -234.71781, -143.92092
110, rightBound, -235.16689, -144.14276
110, rightBound, -235.61598, -144.36461
110, rightBound, -236.06507, -144.58645
110, rightBound, -236.51415, -144.80830
110, rightBound, -236.96324, -145.03014
110, rightBound, -237.41232, -145.25199
110, rightBound, -237.86141, -145.47383
110, rightBound, -238.31050, -145.69568
110, rightBound, -238.75958, -145.91752
110, rightBound, -239.20867, -146.13937
110, rightBound, -239.65776, -146.36121
110, rightBound, -240.10684, -146.58306
